date,price,market_cap,volume,community_score,dev_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2021-02-07,0.15669594898048023,0.00016618438092694889,0.047501445648178785,0.0004515744327854047,0.00046576933458018327,0.05773826116210891,0.896551724137931,0.15353936125203024,0.1451611217595802,0.1412668695655829,0.12690915248696794,0.09993374564075003,0.08523511017772495,0.07129656302170978,0.0594549048845805,0.050323536898520864,0.04346081847623803,0.03765218147098157,0.8697318007662833,0.8482758620689671,0.8308702791461421,0.8224776500638579,0.7941483803552775,0.7895667550839977,0.7823754789272036,0.8045977011494245
2021-02-08,0.15708882413633307,0.00016680934429941628,0.0378456732449191,0.00044253138320981796,0.00046304298633281625,0.05773826116210891,0.8620689655172413,0.15547417255413093,0.14720909006237928,0.14175284040023434,0.12885527558868365,0.10142114951655813,0.08640765017173085,0.07213151690394227,0.06016634136671366,0.05089107315442896,0.04397856070899953,0.03808234671788766,0.8773946360153254,0.8597701149425303,0.8407224958949105,0.8314176245210736,0.823406478578893,0.8001768346595945,0.7923371647509584,0.8007662835249035
2021-02-09,0.201824481215555,0.0002117716198257686,0.1351361938126761,0.0004442984999787947,0.00046576933458018327,0.05773826116210891,1.0,0.16593970551067744,0.15328768161297995,0.14383093620749332,0.1316808013499591,0.10350462658680769,0.08802757717709171,0.07325924298464025,0.06110028650902986,0.0516333943239984,0.04464533966397543,0.038638846878743784,0.9195402298850572,0.89425287356322,0.8719211822660107,0.8531289910600264,0.8422152560083602,0.8152077807250233,0.808429118773947,0.8011494252873557
2021-02-10,0.20066949076443705,0.00021380380063141795,0.12218439400767475,0.46796004966956223,0.00046304298633281625,0.05773826116210891,0.9655172413793104,0.17704040665510098,0.1596959262817679,0.14622647522330132,0.13444841443514746,0.10564036227748709,0.08963521515046498,0.07435559994039308,0.062031057873056454,0.05236526560485925,0.04530901140320445,0.03919402954900516,0.9425287356321838,0.9195402298850592,0.8949096880131372,0.8722860791826317,0.8589341692789976,0.8479221927497801,0.8245210727969354,0.8019157088122598
2021-02-11,0.1955880508740758,0.0002093230576330194,0.1057546364061749,0.00044824383360697595,0.0005189331254038404,0.05773826116210891,0.9770114942528736,0.18237335919417624,0.16619958908129323,0.14840254612173717,0.13690392194985937,0.10772139951993788,0.09120630176093397,0.07542096759432625,0.06293320660529318,0.053080531034377,0.04595473450055528,0.039738506955174224,0.9808429118773946,0.9402298850574728,0.9162561576354689,0.8939974457215845,0.8746081504702201,0.8620689655172425,0.8360153256704986,0.8053639846743289
2021-02-12,0.20230964689491773,0.00021430319372612441,0.11308209305922082,0.0004499193330052696,0.0005189331254038404,0.05773826116210891,0.9655172413793104,0.19149609877706375,0.17251773001454693,0.15101184526538966,0.13951083072649526,0.10987590286997789,0.09284947930543719,0.07653765185247775,0.06387227830854497,0.05382501117386889,0.04662313609115199,0.04030186442901838,0.9693486590038315,0.9540229885057488,0.9343185550082111,0.911877394636016,0.8902821316614425,0.8762157382847049,0.8643678160919546,0.8107279693486583
2021-02-13,0.20686875210199598,0.00021892206745632083,0.08698433976659507,0.00045179876068361966,0.0005189331254038404,0.05773826116210891,0.9655172413793104,0.20145208437019635,0.17846312846216356,0.1537093766573859,0.14204699244799465,0.11209594507445168,0.09453382839363084,0.077681005822699,0.06483815923829046,0.05458924179002442,0.047305764094368784,0.040877583260078634,0.9693486590038315,0.9747126436781628,0.9474548440065691,0.9272030651341002,0.90700104493208,0.8885941644562345,0.8758620689655177,0.8141762452107273
2021-02-14,0.231794424716097,0.0002461594920835296,0.16473775896565537,0.0004540012695887783,0.0005189331254038404,0.05773826116210891,1.0,0.20744607307030477,0.18669288929049102,0.15750205824876803,0.14492856272890578,0.11462853767471089,0.0964400892802792,0.07899571779709604,0.06592509035099345,0.055456740728172894,0.048071718979422924,0.04152600311043672,0.9770114942528737,0.9747126436781628,0.9622331691297218,0.945083014048532,0.9247648902821322,0.9045092838196296,0.8904214559386978,0.816858237547892
2021-02-15,0.2220820851966183,0.00023618218785255348,0.11456715465290021,0.0004554893803422627,0.0004698588569512338,0.05773826116210891,0.9770114942528736,0.211728591956741,0.1943844993059209,0.16083247906619466,0.14709035506862353,0.11706031682526383,0.09821574791527375,0.0802313232992119,0.06696435183199417,0.05628574828809853,0.04880481154695502,0.04214672097313751,0.9808429118773946,0.9770114942528754,0.9786535303776692,0.9565772669220952,0.9383490073145251,0.9195402298850586,0.901915708812261,0.820306513409961
2021-02-16,0.23491121259658082,0.0002478021936918773,0.19706250125281502,0.4780596767501769,0.0004698588569512338,0.05110780025952805,1.0,0.21959322430124203,0.20098329174770901,0.16547293141864672,0.14996617637630602,0.11964177668816804,0.10014567335134254,0.0815471306508362,0.06806451941749102,0.05717032443783977,0.04958001002883223,0.042802465578506074,0.9923371647509578,0.9816091954023006,0.9786535303776692,0.9680715197956585,0.9529780564263329,0.9345711759504873,0.9157088122605368,0.8264367816091948
