date,price,market_cap,volume,community_score,dev_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2019-10-30,0.00954388257450907,1.0483608514785525e-05,5.102535818681997e-06,0.0,0.21276884139088248,0.9796010256723343,0.5172413793103449,0.008921550598057807,0.00803773308976579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.5103448275862069,0.41050903119868626,0.3908045977011494,0.0,0.0,0.0,0.0
2019-10-31,0.008743080896370027,9.597480344550397e-06,5.65972579668048e-06,0.0001523179798414598,0.21276884139088248,1.0,0.4827586206896552,0.00895565742100991,0.0081345407074661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5095785440613028,0.5034482758620691,0.4597701149425287,0.40485312899106,0.393939393939394,0.0,0.0,0.0
2019-11-01,0.008649106096930821,9.534318323034982e-06,3.822695576620117e-06,0.00015220370832759057,0.21276884139088248,0.996939772276321,0.47126436781609193,0.009017782433292118,0.008237415663646108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904214559386973,0.5011494252873564,0.5008210180623973,0.42528735632183906,0.4064785788923721,0.0,0.0,0.0
2019-11-02,0.009008990672620452,9.915701718866327e-06,3.2527669434151152e-06,0.00015209173218584223,0.21276884139088248,0.996939772276321,0.4942528735632184,0.009010227483749309,0.008402272338118156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896551,0.4988505747126437,0.4975369458128079,0.46487867177522346,0.41901776384535017,0.4076038903625111,0.0,0.0
2019-11-03,0.009143792144622033,1.0076986678682146e-05,1.8764291336411513e-06,0.0001521118568731511,0.21276884139088248,0.996939772276321,0.5517241379310345,0.009017770477010481,0.00868701623523015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057471264367815,0.5034482758620691,0.5073891625615763,0.5057471264367817,0.44305120167189144,0.42440318302387275,0.0,0.0
2019-11-04,0.008813273534468447,9.722376571622822e-06,8.445082520303875e-07,3.906112862634314e-09,0.05647568012227128,0.996939772276321,0.47126436781609193,0.008871648669002356,0.008896599633530084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057471264367815,0.49425287356321845,0.5024630541871921,0.5006385696040868,0.4733542319749217,0.4332449160035368,0.42145593869731807,0.0
2019-11-05,0.009380343938042367,1.0273563410566868e-05,3.3525631138537446e-06,0.00015214969583131493,0.21276884139088248,0.996939772276321,0.5287356321839081,0.008999101277336824,0.008977379349173368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103446,0.5034482758620691,0.5024630541871921,0.5057471264367817,0.5047021943573669,0.4518125552608312,0.43448275862068975,0.0
2019-11-06,0.009890914745576978,1.0882633702475235e-05,5.187127478864919e-06,0.22723907538768337,0.05647568012227128,0.996939772276321,0.5172413793103449,0.009247463007066055,0.009132622720179086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057471264367815,0.5126436781609196,0.5024630541871921,0.5070242656449554,0.5047021943573669,0.48099027409372247,0.4452107279693488,0.0
2019-11-07,0.01021437581180524,1.1182480378445768e-05,4.081370003441323e-06,0.00015234655107908043,0.05647568012227128,0.996939772276321,0.5287356321839081,0.009488540034903011,0.009249383759326161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249042145593869,0.5195402298850575,0.5090311986863711,0.5070242656449554,0.5088819226750263,0.5075154730327145,0.46130268199233726,0.0
2019-11-08,0.009512041403135644,1.0482968276055788e-05,3.385974638681241e-06,0.00015237236214931765,0.05647568012227128,0.996939772276321,0.39080459770114945,0.009562189886605734,0.00928998018180811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789272030651339,0.4873563218390805,0.49753694581280794,0.4929757343550447,0.49843260188087785,0.49778956675508407,0.47816091954022993,0.0
2019-11-09,0.008986371871728613,9.88429688502431e-06,3.6649623996675265e-06,0.0001524935153114973,0.05647568012227128,0.996939772276321,0.3448275862068966,0.009596809554057766,0.009234229111530063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42145593869731784,0.46206896551724147,0.4761904761904763,0.4776500638569605,0.4817136886102405,0.4871794871794873,0.488888888888889,0.0
2019-11-10,0.009080456098388656,1.0023062029021292e-05,6.592734730533605e-07,0.0001525431561321333,0.05647568012227128,0.996939772276321,0.3563218390804598,0.009536831986127026,0.009267966631731928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639846743295017,0.4275862068965518,0.4482758620689656,0.4648786717752236,0.4670846394984327,0.4756852343059241,0.47816091954022993,0.0
2019-11-11,0.009775377204308634,1.075178280479226e-05,3.659804703118653e-06,0.00015253246864854273,0.05647568012227128,0.996939772276321,0.367816091954023,0.009513724477873357,0.009380593742469709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563218390804596,0.39770114942528745,0.43349753694581283,0.450830140485313,0.4566353187042843,0.4633068081343944,0.47049808429118783,0.0
2019-11-12,0.009429893559742464,1.0384786196327581e-05,2.3241329285040006e-06,0.00015259381093142706,0.05647568012227128,0.996939772276321,0.3563218390804598,0.009356828027460802,0.00942268403118191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601532567049807,0.3632183908045977,0.4088669950738916,0.4291187739463602,0.4461859979101359,0.4509283819628648,0.46053639846743305,0.0
2019-11-13,0.009701099144963607,1.0700930383618106e-05,4.415677883430466e-06,0.00015273442432185415,0.05647568012227128,0.996939772276321,0.3448275862068966,0.009394639575826395,0.009478414731216068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.3540229885057472,0.3842364532019705,0.41507024265644965,0.43260188087774304,0.440318302387268,0.44827586206896564,0.0
2019-11-14,0.009577460264441418,1.0592075495510738e-05,1.0678740605898578e-06,0.0001527772613602247,0.05647568012227128,0.996939772276321,0.3793103448275862,0.009512857254368956,0.009554833404213365,0.008811356331392132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601532567049808,0.36091954022988515,0.36288998357963875,0.39846743295019166,0.41692789968652044,0.4332449160035368,0.43908045977011506,0.0
2019-11-15,0.009328599927282124,1.0281564732838659e-05,2.3514150316151298e-06,0.00015271825019897242,0.05647568012227128,0.996939772276321,0.3448275862068966,0.009562486020147651,0.00954965900313734,0.00887350013970874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.3586206896551725,0.3563218390804597,0.37931034482758635,0.4054336468129573,0.42175066312997356,0.42988505747126454,0.0
2019-11-16,0.009903895876936887,1.0879007017524008e-05,5.222359355399168e-06,0.00015261855053694942,0.05647568012227128,0.8994780060441405,0.3793103448275862,0.009588189754673302,0.00955095711627333,0.008964841713380986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36781609195402293,0.36091954022988515,0.361247947454844,0.36270753512132836,0.39184952978056437,0.4084880636604776,0.4237547892720308,0.0
2019-11-17,0.009882120925800812,1.0875534661054078e-05,3.4071994095311426e-06,0.00015271051246603211,0.05581898616736115,0.8994780060441405,0.3448275862068966,0.009678635227884971,0.009517731627672886,0.009065709593297019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.3586206896551726,0.3596059113300493,0.3575989782886336,0.3761755485893418,0.39876215738284715,0.413793103448276,0.0
2019-11-18,0.010416539758952636,1.144319304372968e-05,3.901127163665975e-06,0.22786962498096613,0.003940163729460787,0.8994780060441405,0.3448275862068966,0.009821723350682777,0.009608181463254584,0.00923051705671504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.35862068965517263,0.35632183908045983,0.3575989782886335,0.3594566353187044,0.38461538461538475,0.4000000000000002,0.0
2019-11-19,0.009553206129797372,1.0547916260253412e-05,7.618886088322802e-06,0.00015292118228123062,0.003940163729460787,0.8994780060441405,0.27586206896551724,0.009816872523753968,0.009664864889061462,0.00934394771984817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32183908045977005,0.3379310344827588,0.3448275862068967,0.3486590038314177,0.34900731452455597,0.36604774535809026,0.3869731800766285,0.40421455938697315
2019-11-20,0.00899115670845039,9.895058127247608e-06,6.0389671229206326e-06,0.00015291334798040273,0.0190441246923938,0.8994780060441405,0.27586206896551724,0.009749383879987621,0.009655934950067635,0.009360692116921804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988505747126436,0.32413793103448296,0.3349753694581282,0.3384418901660282,0.34273772204806696,0.3465959328028294,0.3701149425287358,0.40229885057471265
2019-11-21,0.008429618166515704,9.289510317255598e-06,4.140862388111919e-06,0.22787723604335575,0.0190441246923938,0.8994780060441405,0.25287356321839083,0.009454528337903384,0.009521359046288341,0.009364337602161642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681992337164751,0.29885057471264387,0.316912972085386,0.32694763729246495,0.3333333333333334,0.3359858532272326,0.35249042145593884,0.3988505747126437
2019-11-22,0.0072251042353398,7.979436309352572e-06,3.462900301791953e-06,0.22783372274021796,0.10704111465035138,0.8994780060441405,0.13793103448275862,0.008923124999811181,0.009300880113848074,0.009291471154761855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2574712643678163,0.28735632183908055,0.30395913154533855,0.3124346917450367,0.32007073386383744,0.32643678160919554,0.39386973180076623
2019-11-23,0.006640991131259079,7.279777297878203e-06,6.199597099425334e-06,0.00015275634819722999,0.3887628213067976,0.8994780060441405,0.1724137931034483,0.00816801527427247,0.008994869312477623,0.009192867712879572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18773946360153257,0.22298850574712667,0.2577996715927751,0.2809706257982121,0.2957157784743993,0.305923961096375,0.3118773946360155,0.3950191570881226
2019-11-24,0.007025885618185214,7.755628317303396e-06,2.779342602130657e-06,0.00015279772907813373,0.3887628213067976,0.8994780060441405,0.14942528735632185,0.0076625511719500385,0.008739711847852003,0.009092147834626616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532567049808429,0.19770114942528758,0.22988505747126445,0.2592592592592593,0.277951933124347,0.2891246684350134,0.2988505747126438,0.3938697318007663
2019-11-25,0.005688800359894724,6.4443537032047354e-06,3.191720902768875e-06,0.22783024848861105,0.3848226575773368,0.8994780060441405,0.10344827586206896,0.007002079902238906,0.008375731891113262,0.008969976613167605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417624521072797,0.16321839080459793,0.19540229885057478,0.22860791826309074,0.2528735632183909,0.26967285587975254,0.28199233716475114,0.38007662835249045
2019-11-26,0.006023037724985253,6.661073101048803e-06,6.30527692070984e-06,0.00015278764170492657,0.3881061273518875,0.8994780060441405,0.14942528735632185,0.006520763813932816,0.007987646075918097,0.008864933878289781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13409961685823754,0.14252873563218416,0.17733990147783255,0.20689655172413798,0.23510971786833865,0.2546419098143237,0.2674329501915711,0.3689655172413794
2019-11-27,0.006370754654499243,7.060062400963364e-06,2.5512902623174418e-06,0.00015283333050367085,0.38744943339697735,0.8994780060441405,0.13793103448275862,0.006349893897764705,0.00763650944878794,0.008759404437564932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13026819923371644,0.14252873563218413,0.15763546798029562,0.18390804597701155,0.21316614420062702,0.23607427055702926,0.25287356321839105,0.35670498084291186
2019-11-28,0.007410156983240741,8.177281476863746e-06,4.460308403198865e-06,0.22790528503812255,0.3835092696675166,0.8994780060441405,0.27586206896551724,0.0065037270681610375,0.00733587117121675,0.00869005903110968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1877394636015325,0.16321839080459793,0.16091954022988514,0.18390804597701152,0.20689655172413798,0.23076923076923084,0.2482758620689657,0.34827586206896555
2019-11-29,0.007514220656282022,8.29542789752199e-06,2.9469414952149757e-06,0.22789622776558546,0.3835092696675166,0.8994780060441405,0.26436781609195403,0.006601394075780399,0.007131972623865214,0.008638096915982224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22605363984674323,0.18620689655172434,0.17898193760262734,0.1826309067688378,0.1995820271682341,0.22192749778956683,0.24061302681992355,0.3398467432950191
2019-11-30,0.008583520560651864,9.458782461671258e-06,6.766805215369233e-06,0.00015297862684225902,0.3835092696675166,0.8994780060441405,0.3448275862068966,0.007180338115931826,0.007091209009085361,0.008606223980886604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950191570881225,0.23448275862068985,0.2036124794745485,0.19284802043422733,0.20585161964472312,0.22192749778956683,0.24061302681992355,0.33524904214559387
2019-12-01,0.008197454848201675,9.055649372363582e-06,3.056132146681625e-06,0.22791694332305565,0.3835092696675166,0.7746955035257487,0.19540229885057472,0.007615221540575111,0.007067992677253958,0.00853848558499159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268199233716475,0.24367816091954048,0.21018062397372753,0.1992337164750958,0.19853709508881925,0.2104332449160036,0.2283524904214561,0.3260536398467433
2019-12-02,0.007768656334396271,8.551729555982966e-06,3.263614595686708e-06,0.00015300471199271794,0.3835092696675166,0.7746955035257487,0.22988505747126436,0.007894801876554516,0.0071223478871596056,0.008440656805895232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567049808429118,0.26206896551724157,0.2282430213464697,0.20561941251596424,0.19644723092998959,0.206896551724138,0.22068965517241398,0.31724137931034485
2019-12-03,0.007027301046979369,7.777583839530834e-06,1.6113055949420316e-06,0.000152969425759015,0.3835092696675166,0.7746955035257487,0.22988505747126436,0.007818230689302243,0.007160978878731633,0.008341267191648983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21839080459770108,0.252873563218391,0.23973727422003294,0.2145593869731801,0.20480668756530832,0.2033598585322724,0.21302681992337186,0.30651340996168586
2019-12-04,0.006883252654396239,7.647565645213662e-06,5.965750691692732e-07,0.00015291761947275095,0.39795653667553943,0.7746955035257487,0.1839080459770115,0.007692037088925086,0.007146715582352736,0.008257142422955688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21455938697318,0.23678160919540248,0.2463054187192119,0.22349936143039592,0.20585161964472318,0.19805481874447398,0.2068965517241381,0.29693486590038315
2019-12-05,0.006596186561454185,7.320738804956283e-06,2.2845971431281692e-06,0.22788234946439462,0.39795653667553943,0.7746955035257487,0.14942528735632185,0.00729457028908555,0.0072374542025086825,0.008157771641478309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1877394636015325,0.19770114942528752,0.2282430213464697,0.22349936143039592,0.20585161964472318,0.1989389920424404,0.19846743295019173,0.28429118773946366
2019-12-06,0.006756593111565244,7.485838433554164e-06,1.2158883552660053e-06,0.22767464553090971,0.39795653667553943,0.7746955035257487,0.2413793103448276,0.0070063979417582635,0.007310809741166682,0.008037020277768574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19157088122605362,0.20689655172413807,0.22495894909688022,0.23499361430395915,0.21839080459770122,0.2042440318302388,0.19770114942528752,0.2750957854406131
2019-12-07,0.007063813163247619,7.744285733045654e-06,7.945850031303745e-07,0.00015284950171516622,0.39795653667553943,0.7746955035257487,0.27586206896551724,0.006865429307528532,0.00738011559204152,0.007942377061908779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2160919540229887,0.21510673234811173,0.23499361430395915,0.22988505747126445,0.2139699381078692,0.2068965517241381,0.2666666666666667
2019-12-08,0.007198127226115168,7.903531226439941e-06,1.0333418149544788e-06,0.00015292619098972662,0.39795653667553943,0.7746955035257487,0.22988505747126436,0.006899594543355691,0.007358912616328962,0.007842258185154842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24904214559386972,0.2160919540229887,0.22003284072249593,0.23116219667943808,0.23824451410658318,0.22369584438549964,0.21072796934865917,0.26130268199233725
2019-12-09,0.007312406033533492,7.95304762735779e-06,4.707029474287397e-07,0.00015298848081652,0.39795653667553943,0.7746955035257487,0.27586206896551724,0.006985425219183142,0.007338731154054109,0.007751656015918525,0.008281506173655329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26053639846743293,0.23448275862068982,0.2266009852216749,0.22349936143039598,0.23824451410658318,0.23342175066313006,0.21915708812260556,0.25900383141762456
2019-12-10,0.006677550784948224,7.34105612059773e-06,1.208854544524974e-06,0.00015311248078446994,0.39795653667553943,0.7746955035257487,0.20689655172413793,0.007001698063881949,0.007148134176483745,0.007645614050225169,0.008259557094966957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375478927203065,0.24597701149425305,0.22331691297208542,0.2247765006385697,0.23301985370950898,0.23872679045092848,0.22605363984674348,0.25402298850574717
2019-12-11,0.0062421710036889766,6.895400396201123e-06,1.2387818386834445e-06,0.00015295840102878133,0.39795653667553943,0.7746955035257487,0.13793103448275862,0.006898813642306696,0.006952605792032473,0.007499145055295253,0.00823199338433812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068965517241379,0.22528735632183924,0.21674876847290644,0.21455938697318014,0.21421107628004188,0.22811671087533164,0.22528735632183927,0.24636015325670507
2019-12-12,0.006244711559862229,6.9077361629339864e-06,6.147587711630639e-06,0.0001530080039845656,0.39795653667553943,0.7746955035257487,0.1724137931034483,0.006734993321629618,0.006800211314579069,0.00735364868065771,0.008209679136977366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17241379310344826,0.2045977011494254,0.220032840722496,0.20817369093231167,0.2121212121212122,0.22104332449160044,0.22758620689655193,0.24022988505747137
2019-12-13,0.006105651803561199,6.805705409663297e-06,2.9473450913184517e-06,0.22809076222790417,0.39795653667553943,0.7746955035257487,0.16091954022988506,0.0065164982371188245,0.006708046390237252,0.0071812131624420525,0.008205865109578549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15708812260536398,0.19080459770114958,0.20853858784893275,0.20561941251596427,0.20585161964472318,0.20689655172413804,0.21992337164750977,0.2340996168582376
2019-12-14,0.0063826603944493465,7.173086316053746e-06,1.867216345767064e-06,0.0001531875252098706,0.39795653667553943,0.7746955035257487,0.21839080459770116,0.006330549109301994,0.006657987164242563,0.007054391333028131,0.008199169526438153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839080459770115,0.17931034482758637,0.20032840722495907,0.2132822477650064,0.20480668756530832,0.20866489832007085,0.21685823754789293,0.2287356321839081
2019-12-15,0.006056224251382368,6.677335502300198e-06,1.7216887453314007e-06,0.0001531371306767389,0.39795653667553943,0.7746955035257487,0.14942528735632185,0.0062062838025888235,0.006603990933235382,0.006936994034745411,0.00814884307583361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17624521072796936,0.16781609195402317,0.18883415435139583,0.20306513409961688,0.20167189132706378,0.20247568523430604,0.20383141762452126,0.22222222222222227
2019-12-16,0.006100886670032674,6.745679923751403e-06,1.0815108288033773e-07,0.00015307547296578055,0.39795653667553943,0.6770276870478342,0.1839080459770115,0.006178026935857563,0.006538420289082124,0.00684384477488609,0.008104091188523867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839080459770115,0.1770114942528737,0.17569786535303786,0.19284802043422733,0.2048066875653083,0.1989389920424404,0.20306513409961705,0.21570881226053643
2019-12-17,0.004963151970162728,5.485612860377886e-06,1.7966088207115052e-06,0.00015326428592278457,0.021670900512034328,0.6770276870478342,0.1724137931034483,0.005921715017917662,0.006328354169773634,0.006753366684279006,0.008022418919520432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1685823754789272,0.17701149425287374,0.17077175697865363,0.18646232439335889,0.19853709508881928,0.198054818744474,0.19923371647509597,0.20996168582375482
2019-12-18,0.003856678771588057,4.291725785375705e-06,3.462655865024844e-06,0.00015331097959579327,0.019700818647303935,0.6770276870478342,0.08045977011494253,0.0054719204115230334,0.005994209324320923,0.006641994189892165,0.007917430951385869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14559386973180077,0.16091954022988525,0.1625615763546799,0.16475095785440613,0.18077324973876702,0.1927497789566756,0.18927203065134116,0.20114942528735635
2019-12-19,0.005062063005371674,5.62211005411817e-06,4.301702022191774e-06,0.00015320569637551976,0.019700818647303935,0.6770276870478342,0.14942528735632185,0.005207800933707499,0.005769175021504742,0.006563441285379624,0.007827794560003121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13409961685823757,0.14712643678160936,0.1592775041050904,0.1583652618135377,0.17345872518286315,0.18567639257294438,0.1869731800766285,0.19693486590038317
2019-12-20,0.004430392379968043,4.915624257085332e-06,2.312806112186604e-06,0.0001532528521006926,0.014447267008022884,0.6770276870478342,0.1724137931034483,0.004882634559424634,0.005544459181006724,0.006513104966182557,0.007741540789675082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13409961685823757,0.15172413793103465,0.16091954022988514,0.16219667943805877,0.16405433646812959,0.1777188328912468,0.18850574712643695,0.19348659003831423
2019-12-21,0.0048470838103319555,5.265350336911088e-06,9.017841352634827e-07,0.0001531909200462617,0.013790573053112752,0.6770276870478342,0.1724137931034483,0.00463187398748449,0.005404950461671022,0.006466066809596425,0.0076655003439431045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16475095785440616,0.14942528735632202,0.15435139573070616,0.16219667943805874,0.16091954022988508,0.17329796640141476,0.18390804597701169,0.19080459770114946
2019-12-22,0.0044446903953207035,4.967220063738416e-06,5.134087992035726e-07,0.00015318441632883976,0.013790573053112752,0.6770276870478342,0.13793103448275862,0.004528181672516085,0.00522494834521687,0.006389024239229283,0.007574214338397109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16091954022988506,0.14252873563218407,0.15270935960591145,0.15964240102171134,0.16091954022988508,0.16268788682581795,0.17471264367816108,0.19080459770114946
2019-12-23,0.005033855401185367,5.481634817866273e-06,1.1154687171532338e-06,0.00015313765323693622,0.013790573053112752,0.6770276870478342,0.28735632183908044,0.004763616998435547,0.005117768704979287,0.006293972175947068,0.007492015603528377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19923371647509577,0.18390804597701166,0.16748768472906414,0.1673052362707535,0.17136886102403343,0.16887709991158276,0.17854406130268216,0.19463601532567054
2019-12-24,0.004495267232270781,5.02846818417573e-06,2.5984542869293385e-06,0.00015335235313091575,0.013790573053112752,0.6770276870478342,0.19540229885057472,0.004650257843815368,0.00492902938876143,0.006173214038986618,0.007405655477484424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068965517241379,0.19310344827586226,0.17077175697865363,0.1724137931034483,0.17450365726227793,0.17329796640141476,0.17318007662835264,0.196168582375479
2019-12-25,0.004832913019246698,5.378379907017003e-06,1.4152589552835404e-06,0.00015342519001021655,0.013790573053112752,0.6770276870478342,0.16091954022988506,0.0047307619716710995,0.004806698265547863,0.006023189737330412,0.007314706859108511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21455938697318003,0.1908045977011496,0.18226600985221686,0.1698595146871009,0.16927899686520373,0.17241379310344837,0.1701149425287358,0.1980842911877395
2019-12-26,0.004567697807273578,5.05952489589592e-06,3.972956751628055e-07,0.00015323381870188275,0.013790573053112752,0.6770276870478342,0.3563218390804598,0.004674884771059424,0.004653379379271953,0.005877999455693289,0.007208242520342443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375478927203065,0.22758620689655187,0.2118226600985223,0.19029374201787994,0.18808777429467083,0.1874447391688772,0.18467432950191587,0.20498084291187743
