date,price,market_cap,volume,community_score,dev_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2020-10-04,0.05072071838834647,5.407878230148349e-05,0.019353598489854722,0.0004073253949227913,3.5083797183223096e-05,0.0979247368674004,0.39080459770114945,0.04975022210149209,0.04840355287565943,0.040699054082712044,0.03487637798650575,0.02928552783675629,0.025306625301692354,0.021583227753600342,0.01685414527010654,0.01445386609484292,0.012571722904179653,0.011139644708370302,0.3793103448275865,0.40689655172413913,0.40886699507389207,0.41507024265644976,0.4117032392894466,0.40671971706454524,0.416858237547893,0.4053639846743288,
2020-10-05,0.05218766059441086,5.531626242631887e-05,0.02247079996182997,0.0004101942345416921,3.5083797183223096e-05,0.0979247368674004,0.39080459770114945,0.049693410923581,0.049322437840098265,0.041541572650519096,0.03543134470136472,0.029800477865634965,0.025696898820232867,0.021876810536033728,0.01711394798174546,0.014646789154001093,0.012737651076999238,0.01128168044621139,0.38314176245210757,0.39080459770115067,0.4072249589490974,0.41123882503192866,0.4148380355276911,0.4093722369584444,0.4091954022988508,0.40574712643678096,
2020-10-06,0.04976312038377443,5.2781348958025516e-05,0.01579684535213105,0.0004084449145445448,3.503357497866633e-05,0.0979247368674004,0.4482758620689655,0.049644010345084894,0.04979265508241211,0.04225826779381166,0.035921838894659004,0.030266632434622607,0.02607875043090847,0.02215437092630684,0.017358392550369573,0.014830736407410294,0.012897563749880075,0.011416579569404974,0.4099616858237551,0.395402298850576,0.41050903119868687,0.4112388250319287,0.4158829676071059,0.41290893015031,0.40842911877394655,0.40804597701149364,
2020-10-07,0.045689211460818,4.8270264650135937e-05,0.021465222048045948,0.00040693876005479745,3.503357497866633e-05,0.0979247368674004,0.40229885057471265,0.049041806774061156,0.049602151458089584,0.04277921348781007,0.0363465343555754,0.030675349217402635,0.026410045952225875,0.022411731944299802,0.01758037555730162,0.014998528754647635,0.013042525413575005,0.011539206795000449,0.4137931034482762,0.40000000000000124,0.40065681444991835,0.41123882503192877,0.4137931034482763,0.4164456233421756,0.41149425287356345,0.4088122605363979,
2020-10-08,0.049239466978490354,5.223712642106547e-05,0.020235193408892797,0.00040874513239548245,3.503357497866633e-05,0.0979247368674004,0.4367816091954023,0.04952003556116803,0.04941478739678732,0.043300154270889166,0.0367655466627536,0.031138339204327615,0.026775694197709005,0.02269591591983313,0.01781950330013478,0.015180258961725306,0.01319875761254128,0.011670738761927937,0.42911877394636044,0.41379310344827713,0.4022988505747131,0.4125159642401024,0.4127481713688615,0.4164456233421756,0.4137931034482761,0.41072796934865846,
2020-10-09,0.04786276294739752,5.040638790257652e-05,0.014903427246417297,0.00040943058190740444,3.51017336848505e-05,0.0979247368674004,0.45977011494252873,0.048948444472978234,0.04934933328723516,0.04378334867742103,0.03720411278212939,0.03157439865126986,0.02713125130260143,0.02296919243378531,0.018054898647445666,0.01535630366145775,0.013349203554876154,0.011798512465118378,0.43295019157088155,0.4275862068965529,0.4137931034482763,0.4112388250319287,0.4179728317659357,0.41909814323607486,0.4206896551724141,0.4145593869731795,
2020-10-10,0.047527793619393036,5.046777210640942e-05,0.011234173768371868,0.00040985893651551377,3.51017336848505e-05,0.0979247368674004,0.5172413793103449,0.04801647107797467,0.04885494100077782,0.04429218009530911,0.03756348218956826,0.03201483181626762,0.027483039316381158,0.023224628740693774,0.018286817196650883,0.01553081315136492,0.013498928063607103,0.011924629162724302,0.4712643678160923,0.45287356321839195,0.43513957307060797,0.42145593869731823,0.4263322884012544,0.4244031830238733,0.42605363984674355,0.4203065134099611,
2020-10-11,0.05090875485621122,5.39476569668712e-05,0.014298712449492759,0.00041025162913084197,3.51017336848505e-05,0.0979247368674004,0.5402298850574713,0.048245597972462036,0.04894480415877345,0.044913904026805174,0.03803914382124514,0.03251104766564513,0.027870363926881324,0.02350390334136783,0.01853489697383472,0.01571814598769283,0.013658315588954922,0.012061256276036108,0.5057471264367819,0.47126436781609315,0.4564860426929397,0.4393358876117499,0.4326018808777434,0.4350132625994701,0.4337164750957857,0.42567049808429064,
2020-10-12,0.04940273350804651,5.236837624937198e-05,0.010585203499162503,0.0004114976085062678,3.51017336848505e-05,0.0979247368674004,0.5057471264367817,0.04898830238190773,0.04901505457798443,0.04550650822486535,0.03844275240801824,0.032977641416745744,0.028244651760428383,0.02377486714763002,0.018775845963532375,0.015895203382284735,0.013813563733445609,0.012192935142967692,0.5210727969348663,0.491954022988507,0.47290640394088707,0.4546615581098343,0.43991640543364735,0.4412024756852349,0.4375478927203068,0.4298850574712639,
2020-10-13,0.048811748828071,5.184009619329424e-05,0.011243345518125242,0.00041217607620770285,3.516989239103467e-05,0.0979247368674004,0.5517241379310345,0.04890275875182386,0.04921139715649593,0.0459893277828186,0.03878715377976197,0.03343873421450035,0.028608580663532425,0.024031377134128253,0.019012835565655316,0.016070560752766305,0.013966162109387744,0.012322824533554851,0.5325670498084295,0.5149425287356333,0.48768472906403976,0.472541507024266,0.4555903866248699,0.4473916887709998,0.4475095785440616,0.43678160919540177,
