date,price,market_cap,volume,community_score,dev_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2020-10-04,0.1263323430474955,0.00015987050955715686,0.0003939021813871087,0.0002478046642554381,1.0,0.2922800201453342,0.39080459770114945,0.13082418603271345,0.12313152486949033,0.1242297081402776,0.1548096508281711,0.1374943280003906,0.11984438873708995,0.09405326316846965,0.07774236689113738,0.08029894621554406,0.08447278928587042,0.08337166146541222,0.3793103448275865,0.40689655172413913,0.40886699507389207,0.41507024265644976,0.4117032392894466,0.40671971706454524,0.416858237547893,0.4053639846743288,0
2020-10-05,0.13768647889164967,0.0001739354975252573,0.0004928971333308366,0.05222530464466982,1.0,0.2922800201453342,0.39080459770114945,0.13115266650244217,0.12613604512697302,0.12411081144342445,0.15414751940672664,0.1381223019899444,0.12084257469357347,0.09468478022538575,0.07839170272770053,0.08038395380721015,0.08465621063214779,0.0836151148973166,0.38314176245210757,0.39080459770115067,0.4072249589490974,0.41123882503192866,0.4148380355276911,0.4093722369584444,0.4091954022988508,0.40574712643678096,0
2020-10-06,0.13789587295452055,0.000173206095437447,0.0005164696811271476,0.00024829771731665315,1.0,0.2922800201453342,0.4482758620689655,0.1308785077097103,0.12797618000899189,0.1240075666727989,0.15340168677044339,0.13874984516675545,0.12191763397892343,0.095296133278806,0.07898878617185948,0.08049667448335861,0.08485286479726198,0.083850628833938,0.4099616858237551,0.395402298850576,0.41050903119868687,0.4112388250319287,0.4158829676071059,0.41290893015031,0.40842911877394655,0.40804597701149364,0
2020-10-07,0.11534377538563736,0.00014708832762982228,0.000491833634733549,1.3104124385947453e-05,1.0,0.2922800201453342,0.40229885057471265,0.12786201707441985,0.12824399922631885,0.12298436897211569,0.15243806951924982,0.13910576404630323,0.12273561878038323,0.09577121844316819,0.07945349624986245,0.08051532405763284,0.08494259666774341,0.08403470992064395,0.4137931034482762,0.40000000000000124,0.40065681444991835,0.41123882503192877,0.4137931034482763,0.4164456233421756,0.41149425287356345,0.4088122605363979,0
2020-10-08,0.11911695684846604,0.00015140862182767625,0.00039467010942697927,0.00024878368221290225,1.0,0.2922800201453342,0.4367816091954023,0.12727508542555385,0.12844873949266714,0.1217103344168102,0.15163068025370893,0.13958206776303014,0.1235416203736448,0.09633338472250873,0.07993897038102857,0.08055006950764686,0.08500965981174849,0.0842501833852064,0.42911877394636044,0.41379310344827713,0.4022988505747131,0.4125159642401024,0.4127481713688615,0.4164456233421756,0.4137931034482761,0.41072796934865846,0
2020-10-09,0.1256757601654387,0.00015873004199528149,0.000423152179509809,0.0002490036129548506,1.0,0.2922800201453342,0.45977011494252873,0.1271437688491425,0.12898397744092777,0.12120986954689475,0.15104842651288586,0.14009622955009512,0.12443400433626124,0.09697219870431247,0.08050414774135545,0.08061256639110294,0.08511605378836003,0.08446817334549922,0.43295019157088155,0.4275862068965529,0.4137931034482763,0.4112388250319287,0.4179728317659357,0.41909814323607486,0.4206896551724141,0.4145593869731795,0
2020-10-10,0.12979045153064211,0.000162939554150895,0.0004410475226623678,0.2883584990449348,1.0,0.2922800201453342,0.5172413793103449,0.12556456337694097,0.1283586149396914,0.12066407175522623,0.1500898821932922,0.14071958227231487,0.12534184945916269,0.09761248123755081,0.08105315401184778,0.08068522195266661,0.08520515421814574,0.08467405819301514,0.4712643678160923,0.45287356321839195,0.43513957307060797,0.42145593869731823,0.4263322884012544,0.4244031830238733,0.42605363984674355,0.4203065134099611,0
2020-10-11,0.14297455216905203,0.00017914007181995867,0.0005040549918607093,0.00024960200800513976,1.0,0.2922800201453342,0.5402298850574713,0.12658029921984726,0.1287294034647786,0.12147509651647682,0.14990937952111266,0.14163377920164733,0.1263817879182071,0.0983245649542404,0.08166191364124825,0.08083605126043394,0.08529924041682328,0.0849125243827378,0.5057471264367819,0.47126436781609315,0.4564860426929397,0.4393358876117499,0.4326018808777434,0.4350132625994701,0.4337164750957857,0.42567049808429064,0
2020-10-12,0.1636015860758069,0.00020415528947943982,0.0008890616094795507,0.05247560273872706,1.0,0.2922800201453342,0.5057471264367817,0.13623186135788118,0.13204693921615032,0.12269614954601225,0.14949132712735227,0.14274542789701916,0.12761684441686125,0.09918134504284466,0.08238381345230023,0.08108026313622935,0.08552407842201849,0.08519771939699486,0.5210727969348663,0.491954022988507,0.47290640394088707,0.4546615581098343,0.43991640543364735,0.4412024756852349,0.4375478927203068,0.4298850574712639,0
2020-10-13,0.16051759258632942,0.00019875163070733084,0.000692640083206889,1.3290745762843244e-05,1.0,0.2922800201453342,0.5517241379310345,0.14451198850545385,0.13589353696550366,0.12394884369154292,0.14746149413801393,0.14387915724050548,0.1287899396990477,0.10002974106361708,0.08307698274743391,0.08129888882850639,0.08579500327596822,0.08548303431833075,0.5325670498084295,0.5149425287356333,0.48768472906403976,0.472541507024266,0.4555903866248699,0.4473916887709998,0.4475095785440616,0.43678160919540177,0
