,date,price,market_cap,volume,community_score,dev_score,public_interest_score,5_SMA,10_SMA,25_SMA,50_SMA,75_SMA,100_SMA,150_SMA,200_SMA,250_SMA,300_SMA,350_SMA
107,2020-02-04,0.10526722522721543,0.08694886585898319,0.037093162154807104,0.004998661883279586,0.9487304687499972,0.5967911360529534,0.10961146036607869,0.11109756277072144,0.11286591733534396,0.10761518619876968,0.09936442346916145,0.09510370718849734,0.0,0.0,0.0,0.0,0.0
108,2020-02-05,0.10254861712695752,0.08470895735246672,0.046360966054558174,0.17236282934789457,0.9487304687499972,0.5967911360529534,0.10798490742805508,0.1103595537283016,0.1127891310133216,0.107743154850964,0.09988059926039594,0.0954913600489086,0.0,0.0,0.0,0.0,0.0
109,2020-02-06,0.10586116951707043,0.08699736424029104,0.052511129227242555,0.17246034025641854,0.9487304687499972,0.5967911360529534,0.10707102246247704,0.10967757395014024,0.11288226959763581,0.1082755755132771,0.10056905062921481,0.09594339804289158,0.0,0.0,0.0,0.0,0.0
110,2020-02-07,0.1161240723419176,0.09542879452495427,0.06496486084637551,0.1726147807052704,0.9487304687499972,0.5967911360529534,0.10828552907057754,0.10987414457088732,0.1134061697934887,0.10847192147799264,0.10124932469336748,0.09648364285640554,0.0,0.0,0.0,0.0,0.0
111,2020-02-08,0.12666167799451808,0.10351572147116556,0.07060929008060918,0.005004465574607236,0.9487304687499972,0.5967911360529534,0.11129255244153582,0.11089685427282645,0.11438576372615446,0.10891975179956756,0.10213821626286707,0.09718778463748387,0.0,0.0,0.0,0.0,0.0
112,2020-02-09,0.11990912723689741,0.09808396914106908,0.05611367904428235,0.17296374100188266,0.9487304687499972,0.5967911360529534,0.1142209328434722,0.11191619660477552,0.11467353321235155,0.10920502733614301,0.10277441283906723,0.09771861962322095,0.0,0.0,0.0,0.0,0.0
113,2020-02-10,0.12361570895697394,0.10017099344478647,0.045708682348674104,0.17312577975685745,0.9487304687499972,0.5967911360529534,0.1184343512094755,0.11320962931876537,0.1150273463199194,0.10974659542843143,0.10342141425317589,0.09828333367986664,0.0,0.0,0.0,0.0,0.0
114,2020-02-11,0.12452826526199516,0.10128970429874964,0.051898196716581226,0.005069786938881805,0.9487304687499972,0.5967911360529534,0.12216777035846042,0.11461939641046881,0.11461371411085132,0.1101443785782277,0.10403765968787092,0.09880122833217224,0.0,0.0,0.0,0.0,0.0
115,2020-02-12,0.13688978350369585,0.11153743443106894,0.06509952718578324,0.17343595543127158,0.9487304687499972,0.5967911360529534,0.12632091259081607,0.11730322083069689,0.11481965404020697,0.11076527957500723,0.10475986902083366,0.09945638700344803,0.0,0.0,0.0,0.0,0.0
116,2020-02-13,0.13804395443204814,0.11152485883561987,0.07362716080869759,0.1736029003570561,0.9487304687499972,0.5967911360529534,0.12859736787832207,0.11994496015992903,0.11564899265761426,0.11133558829154748,0.10531760137516846,0.10003880633197225,0.0,0.0,0.0,0.0,0.0
117,2020-02-14,0.12878018413947998,0.10468464172287266,0.08278386733309863,0.0051810357224097775,0.9487304687499972,0.5967911360529534,0.1303715792588386,0.12229625605115549,0.11624123942779879,0.11183456835144993,0.10579242214533129,0.10046733620503373,0.0,0.0,0.0,0.0,0.0
118,2020-02-15,0.13673992161782283,0.11093882972321077,0.061618220171097395,0.17439661595643088,0.9487304687499972,0.5967911360529534,0.1329964217910084,0.125715386500242,0.1172148918085153,0.11225619927368813,0.10641800909772249,0.10094699129441961,0.0,0.0,0.0,0.0,0.0
119,2020-02-16,0.11645996347399762,0.09547318583382418,0.07069584215114572,0.17468456162328488,0.9487304687499972,0.43856392546226347,0.1313827614334089,0.12677526589593474,0.11711820638886243,0.11231642871327448,0.10687022370398867,0.10121451643832499,0.0,0.0,0.0,0.0,0.0
120,2020-02-17,0.10963716625258654,0.08976248913363831,0.08661722255814525,0.005186014780353523,0.9341346153846168,0.43856392546226347,0.12593223798318703,0.1261265752870016,0.1167711822065661,0.11231309455011282,0.10724761376774536,0.1014329328081859,0.0,0.0,0.0,0.0,0.0
121,2020-02-18,0.10478492391214078,0.08478976857626923,0.09626921772789553,0.17525411376545433,0.9663461538461476,0.43856392546226347,0.11928043187920556,0.1239388998787639,0.11655055234542919,0.11233616085270053,0.10759019986842418,0.1015389737409641,0.0,0.0,0.0,0.0,0.0
122,2020-02-19,0.11052069187502823,0.0898379878298434,0.0745993552087486,0.1757815348708684,0.9663461538461476,0.43856392546226347,0.11562853342631521,0.12300005634257698,0.11648323421401377,0.11254633006480513,0.10805313149071973,0.10160893002308677,0.0,0.0,0.0,0.0,0.0
