,date,price,market_cap,volume,community_score,dev_score,public_interest_score
176,17-12-2020,9.550065681491246,7646634320.382383,3800235509.35745,33211.17307692308,12786.728542914172,423509
177,16-12-2020,9.172102787364437,7377690110.104441,3008399943.8011885,33142.25,12787.728542914172,423509
178,15-12-2020,8.783782731209014,7055253165.926542,2207895410.166092,33088.083333333336,9768.73,404334
179,14-12-2020,8.691341450616823,6998074787.985705,2324516782.025597,33025.76533333334,9735.73,404334
180,13-12-2020,8.722993006295086,7013479427.9203415,2659793293.9645443,1551.7186153846155,9704.73,404334
181,12-12-2020,8.200199176796234,6580231135.257665,2408643749.6596947,32869.462666666666,11003.73,404334
182,11-12-2020,8.291587651207099,6674863720.460073,2186001377.4644165,32807.992333333335,10303.73,404334
183,10-12-2020,8.653105517098101,6938512532.427764,3044584381.1664844,32737.416666666668,10114.73,404334
184,09-12-2020,8.476842254045712,6827380504.110735,3343582147.0864773,32676.346153846152,9879.729458917835,404334
185,08-12-2020,9.356393773683818,7517619929.275689,2584677158.6770396,1537.8775384615385,9881.729458917835,404334
186,07-12-2020,9.474983028382972,7591232565.496941,3414714601.7859163,32550.30769230769,9797.73092369478,404334
187,06-12-2020,9.699928914636185,7782860958.781754,3321253717.900955,1529.5384615384614,9795.73092369478,404334
188,05-12-2020,9.26505699402701,7429499644.225061,4655582457.096173,32459.5,10657.73092369478,404334
189,04-12-2020,9.676279452234276,7779167814.436784,3499731496.20659,32438.0,10144.72891566265,404334
190,03-12-2020,9.718526765091951,7818568176.565388,4127255690.012034,32354.166666666668,9192.726907630522,404334
191,02-12-2020,8.821220129723756,7086092537.51015,3677072847.903584,32255.0,5960.728370221328,404334
192,01-12-2020,9.307457158907873,7533875715.261395,3846857458.513534,32185.5,5942.731313131313,404334
193,30-11-2020,9.058053374465235,7221657386.438728,2729796376.3580875,32149.76923076923,5816.730223123732,368912
194,29-11-2020,8.90777313974113,7146957237.463597,3090808593.242722,1521.5263076923077,5816.730223123732,368912
195,28-11-2020,8.522115661682072,6834891286.634353,3362768563.2657986,32033.296000000002,6166.730223123732,368912
196,27-11-2020,8.569476782422237,6878912485.190974,6703646313.633732,31971.333333333332,6171.730223123732,368912
197,26-11-2020,9.838646352156,7884533354.543804,6950695201.854059,31917523,6180.730223123732,368912
198,25-11-2020,10.12194192039534,8082891663.328301,7083115266.217515,1517.673076923077,5775.727642276423,368912
199,24-11-2020,9.505506898953687,7555771412.08271,4566666252.107503,31803.825666666668,5292.727642276423,368912
200,23-11-2020,8.502248976965301,6887675369.314601,3626936217.567312,31744.046000000002,3562.7235772357726,368912
201,22-11-2020,8.985123512355889,7187605853.837818,4480989207.878334,1505.5833333333333,3562.7235772357726,368912
202,21-11-2020,8.11889452307835,6523575544.937005,2044941329.2330081,31643.69838461538,6985.723577235773,368912
203,20-11-2020,7.527555873993736,6040498165.189061,2063328666.8189006,31591.69838461538,6733.723577235773,368912
204,19-11-2020,7.614526003225368,6122098270.36542,2571462460.2724166,31520841,6734.723577235773,368912
