,date,price,market_cap,volume,community_score,dev_score,public_interest_score
0,28-04-2021,313.2591482776763,312691285197.1145,12355217957.588129,163879.591,358.6,21480
1,27-04-2021,299.1203259859058,295493662525.1996,21093652911.55215,163056.16666666666,358.6,21480
2,26-04-2021,252.98763700843082,252259953188.3681,14776449218.886097,162222.9423076923,358.6,21480
3,25-04-2021,242.53197351062286,244061377452.5881,14412723839.40161,161592.15384615384,854.6,21480
4,24-04-2021,279.6542783502345,278733148337.5706,35551091109.60475,160824.477,854.6,21480
5,23-04-2021,281.81881355377027,282590573818.4738,17060044664.03447,160148.51923076922,854.6,21480
6,22-04-2021,310.7657556591458,312486163639.7573,14273791102.294342,159453.34615384616,854.6,21480
7,21-04-2021,327.9738029494863,328706701809.0253,22055054306.42677,158710.74233333336,854.6,21480
8,20-04-2021,306.6399503745031,306242945521.0037,18113500349.163822,157746.44938461535,854.6,21480
9,18-02-2021,97.99742436310491,98042372136.42453,6594946354.038605,90008.73466666667,387.68,42831
10,17-02-2021,95.57955093331726,95188391960.60985,7410124271.444248,89725.08333333333,387.68,42831
11,16-02-2021,94.87144237159798,94457893248.41429,14505016484.075071,89544.568,387.68,42831
12,15-02-2021,89.77915822128405,90104285646.6218,8443738704.388204,89358.19230769231,387.68,46280
13,14-02-2021,93.63429123661709,93842430716.94316,12129982615.686337,89079.46933333333,423.68,46280
14,13-02-2021,83.74050784577855,83637525439.79004,6417114053.880341,88666.93966666667,423.68,46280
15,12-02-2021,81.93085560195672,81906995863.33736,8334625024.523447,88314.92307692308,423.68,46280
16,11-02-2021,79.2628427422632,80041113982.32062,7796246170.160626,88001.10223076923,423.68,46280
17,12-12-2020,19.2890691024363,19299961073.94803,732967760.3451173,79786.16666666667,257.72727272727275,80855
18,11-12-2020,19.54857016558805,19563969096.72711,787831932.144156,79709.61538461539,257.76190476190476,80855
19,10-12-2020,20.523694227874515,20508422030.37819,2448368589.4955187,79675.23076923077,257.76190476190476,80855
20,09-12-2020,21.097692929811323,21062342472.141,2356004573.080328,79686.69230769231,258.76190476190476,80855
21,08-12-2020,19.257214636870405,19284939078.62596,580994114.9967277,79526.92307692308,259.76190476190476,80855
22,07-12-2020,19.745952265944233,19724663087.12049,797681090.8220521,79476.84615384616,330.76190476190476,80855
23,06-12-2020,20.765117232253015,20771044247.47947,961965165.1516917,79447.25,330.76190476190476,80855
24,05-12-2020,18.894872505454178,18891789923.40072,1195730451.1835518,79417.5,330.76190476190476,80855
25,04-12-2020,18.80059724430695,18751116531.08922,403092126.8921939,79366.0,331.76190476190476,80855
26,03-12-2020,18.021746745121845,18060649662.17962,453220876.8199339,79311.38461538461,328.76190476190476,80855
27,03-10-2020,20.22336679484751,20160704911.9952,1618143069.3773725,80157.84615384616,68.73684210526316,67184
28,02-10-2020,20.9584466383756,20877777189.43328,2227812081.1405144,79664.0,68.73684210526316,67184
29,01-10-2020,21.478384748331557,21394367238.13213,3104987440.5321293,78751.92307692308,68.73684210526316,67184
30,30-09-2020,22.45546851134617,22444731789.0159,1997097479.9815476,78716.61538461539,68.73684210526316,70637
31,29-09-2020,20.885837844383765,20721152995.71205,1959365113.1891289,78582.08333333333,68.77777777777777,70637
32,28-09-2020,21.916193912706202,21836034470.22126,2402715166.812889,78491.61538461539,68.77777777777777,70637
33,27-09-2020,20.51944775269928,20556744316.90509,2318349527.059421,78435.08333333333,68.77777777777777,70637
34,26-09-2020,19.513901410444895,19477674072.10205,2620664954.4813914,78291.75,68.77777777777777,70637
35,25-09-2020,18.69537437524267,18604108138.72469,2044031170.6771078,78154.61538461539,68.77777777777777,70637
36,26-07-2020,7.644601732226293,7644601732.226293,438154772.67726845,77815.58333333333,245.75,67592
37,25-07-2020,7.389340487699989,7400434216.531825,445172364.94592416,77494.30769230769,263.75,67592
38,24-07-2020,7.595838038878147,7596977022.734292,584558118.672799,77032.76923076923,265.75,67592
39,23-07-2020,7.502985832354023,7490744702.939553,528879477.00437963,76620.76923076923,265.75,67592
40,22-07-2020,7.012728144260875,7013126171.617227,348839714.9008669,76530.61538461539,265.75,67592
41,21-07-2020,6.975592051113286,6990892255.266717,373625322.0094849,77028.25,265.75,67592
42,20-07-2020,7.105282850219884,7100481440.065272,418570011.88633335,77338.16666666667,262.75,67592
43,19-07-2020,7.3151486599097915,7319845305.933183,442294342.8346007,77547.92307692308,262.75,67592
44,18-07-2020,7.098816412368716,7118182227.432578,432418738.7567275,77088.16666666667,274.75,67592
45,17-07-2020,6.878898168904823,6882554504.29956,636856574.7630074,76588.58333333333,274.75,67592
46,16-07-2020,6.982922781472712,6982922781.472712,483332242.81661165,77205.23076923077,274.75,67592
47,15-07-2020,7.092311178732251,7092928165.999139,767851935.2833079,77558.69230769231,168.75,81176
48,14-07-2020,7.236797875151288,7193490479.844558,1082189470.5436392,77685.0,168.75,81176
49,13-07-2020,8.208543317266702,8198625505.664939,1316203701.8493867,77889.15384615384,168.75,81176
50,13-05-2020,5.284464456386611,5309788597.948256,936077872.3379066,5881.91666666667,38315.28571428572,365481
51,12-05-2020,4.355223428251784,4344381699.914106,229797482.87478772,5978.83333333333,38316.28571428572,365481
52,11-05-2020,4.2522533741645105,4253765572.698333,266525692.88255763,5986.75,38319.28571428572,365481
53,10-05-2020,4.440076618471925,4602124601.473958,213922270.50870314,5835.30769230769,1995.2857142857142,365481
54,09-05-2020,4.85447427594134,4901131159.621886,272789152.95222116,5567.46153846154,1995.2857142857142,365481
55,08-05-2020,4.862881834450417,4874772559.481236,376573032.95789266,5503.61538461538,1995.2857142857142,365481
