date,price,market_cap,volume,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,RSI,signal
2021-02-18,204.712579,89399608515.536011,17331445622.935810,91.000000,171.004601,168.309652,98.025934,59.845553,44.680175,36.080139,27.015536,23.358649,0.000000,0.000000,0.000000,93.666667,93.800000,93.285714,93.111111,92.363636,91.230769,89.800000,80.800000,78.046437,0.000000
2021-02-19,186.862312,82185553987.811890,9502700721.488300,93.000000,177.036573,170.935968,104.487910,63.206848,46.980161,37.860661,28.205512,24.245427,0.000000,0.000000,0.000000,93.000000,93.400000,93.428571,93.222222,93.272727,91.923077,90.666667,81.300000,71.299139,0.000000
2021-02-20,177.228418,77263570571.554901,7491782228.702671,91.000000,180.700311,170.452043,110.603706,66.385202,49.154653,39.541537,29.328940,25.083629,0.000000,0.000000,0.000000,91.666667,93.000000,93.285714,93.000000,92.909091,92.307692,91.333333,81.833333,67.314264,0.000000
2021-02-21,167.154073,71901913233.173355,6757923483.013711,91.000000,183.690729,170.073613,115.892233,69.364096,51.192131,41.122993,30.386841,25.871539,0.000000,0.000000,0.000000,91.666667,92.200000,92.714286,92.888889,92.818182,92.923077,91.800000,83.533333,65.653342,0.000000
2021-02-22,171.952566,74019401903.876602,5483283181.461858,94.000000,181.581990,171.823714,121.514348,72.448912,53.306784,42.751694,31.474263,26.681447,0.000000,0.000000,0.000000,92.000000,92.000000,92.857143,93.111111,92.909091,92.846154,92.333333,84.200000,64.617280,0.000000
2021-02-23,195.982129,83050245307.947205,27580664501.631783,94.000000,179.835900,175.420250,127.727770,75.998026,55.734465,44.624516,32.717640,27.610380,0.000000,0.000000,0.000000,93.000000,92.600000,92.714286,93.000000,93.090909,93.000000,93.066667,85.000000,54.210015,0.000000
2021-02-24,186.293864,78499499621.315552,20080144037.703964,76.000000,179.722210,178.379391,133.530376,79.357271,58.039604,46.399689,33.897973,28.492501,0.000000,0.000000,0.000000,88.000000,89.200000,90.000000,91.111111,91.636364,91.692308,91.800000,85.066667,44.129227,0.000000
2021-02-25,186.751808,78903455079.286087,11792103508.140150,79.000000,181.626888,181.163599,139.397253,82.691489,60.355294,48.178124,35.081955,29.372508,0.000000,0.000000,0.000000,83.000000,86.800000,88.285714,89.333333,90.181818,90.692308,90.933333,85.333333,47.904242,0.000000
2021-02-26,166.664064,71011277356.896484,8349943365.584028,55.000000,181.528886,182.609808,144.422058,85.623729,62.396177,49.756088,36.130371,30.141854,0.000000,0.000000,0.000000,70.000000,79.600000,82.857143,84.888889,86.727273,87.846154,88.400000,84.566667,48.628813,0.000000
2021-02-27,163.984312,67510258367.420685,6213358497.030658,56.000000,179.935235,180.758612,148.981095,88.422913,64.402420,51.305749,37.159332,30.878000,0.000000,0.000000,0.000000,63.333333,72.000000,77.857143,81.000000,83.181818,84.846154,86.000000,84.600000,44.824918,0.000000
