date,price,market_cap,volume,fear_greed
2021-09-10,1285983.612364,24220663370879.847656,1066547345142.832642,46.000000
2021-09-09,1275905.493754,24000515983165.589844,1333106660784.280518,45.000000
2021-09-08,1297343.802587,24346943440564.585938,1767067664281.146729,47.000000
2021-09-07,1452897.216382,27350557380744.886719,1033962456396.262451,79.000000
2021-09-06,1427952.562350,26828808912313.867188,877418085919.001221,79.000000
2021-09-05,1381474.917104,25979840908231.949219,1021633007161.840820,73.000000
2021-09-04,1379306.520406,25890259105976.925781,1185948416408.260742,72.000000
2021-09-03,1362909.967169,25615911866246.265625,1087338056095.580200,74.000000
2021-09-02,1351700.459618,25417087530454.847656,1081420088725.153198,74.000000
2021-09-01,1305686.032907,24549906276506.328125,961815096330.029297,71.000000
2021-08-31,1307415.309210,24573672535412.125000,896854576856.139038,73.000000
2021-08-30,1363926.015055,25643445794254.605469,731916223376.624023,73.000000
2021-08-29,1364639.335279,25655526547090.863281,794519049920.617920,72.000000
2021-08-28,1368726.461394,25737842603300.421875,965071533220.244751,78.000000
2021-08-27,1319117.389093,24797329305062.398438,943338511063.183838,71.000000
2021-08-26,1367008.776884,25701557975152.687500,935019434317.651245,75.000000
2021-08-25,1338319.598676,25187219612535.281250,1071623250046.926636,73.000000
2021-08-24,1382370.512868,25982422387357.484375,999407089418.203003,79.000000
2021-08-23,1378325.797974,25904685084781.167969,758705628229.187012,79.000000
2021-08-22,1369311.423521,25765353307350.921875,1179419796878.664307,76.000000
2021-08-21,1376648.270917,25828682841336.167969,1021298048115.360840,78.000000
2021-08-20,1310492.371151,24328666047041.441406,1077515934962.406372,70.000000
2021-08-19,1253914.795879,23600217261224.406250,965711911748.113647,70.000000
2021-08-18,1243312.910620,23361142145505.718750,962839240667.766602,73.000000
2021-08-17,1280281.272561,24090443399767.726562,951805521559.180420,72.000000
2021-08-16,1308376.711896,24564599337643.238281,914370944156.932617,72.000000
2021-08-15,1310167.287418,24667958039056.148438,926372650383.216309,71.000000
2021-08-14,1327651.933072,24904194584981.828125,954919724188.541138,76.000000
2021-08-13,1237211.511412,23246920084857.714844,996510571598.622437,70.000000
2021-08-12,1269364.707842,23848196388019.046875,992084921854.368774,70.000000
2021-08-11,1270645.145849,23786074997053.304688,993081071021.569946,70.000000
2021-08-10,1287594.001676,23965992489736.390625,1187939887962.506104,71.000000
2021-08-09,1217389.533810,22863114748520.289062,1102754670948.988281,65.000000
2021-08-08,1242184.904071,23327564202969.300781,1188702648499.449951,74.000000
2021-08-07,1190841.060476,22364801703881.164062,1136267396244.614258,69.000000
2021-08-06,1132287.803929,21311797274653.328125,1068568233809.962036,52.000000
2021-08-05,1102299.554544,20716918320030.527344,769528209135.568970,50.000000
2021-08-04,1069057.447836,20084629536868.648438,791947297171.250122,42.000000
2021-08-03,1097256.231002,20600464540348.261719,783789846574.387207,48.000000
2021-08-02,1115180.388708,20881715290116.027344,797802968378.053101,48.000000
2021-08-01,1166623.941176,21906294536981.429688,794564615425.565918,60.000000
2021-07-31,1171711.726593,21975938820946.097656,992732878954.167236,60.000000
2021-07-30,1113780.308327,20906365865351.960938,800067157188.660156,53.000000
2021-07-29,1117430.827764,20973777714330.867188,1154777223228.618408,50.000000
2021-07-28,1095668.612735,20533294812969.121094,1020655698934.777954,50.000000
2021-07-27,1046205.185503,19697307439716.718750,1502733906440.104248,32.000000
2021-07-26,993959.306134,18633340641076.601562,586715475392.000366,26.000000
2021-07-25,959626.472258,18007233326718.878906,620433050394.922241,27.000000
2021-07-24,938364.647652,17607115501965.937500,643349920534.981445,22.000000
2021-07-23,907825.706519,17019905962131.722656,552983577550.537354,23.000000
2021-07-22,905965.390046,16934863549147.771484,813277625894.562134,21.000000
2021-07-21,839662.884498,15737236535685.115234,644353378219.023682,10.000000
2021-07-20,868801.276982,16299813596203.064453,564501807758.030884,19.000000
2021-07-19,893161.777668,16729536540146.007812,496455878874.312073,24.000000
2021-07-18,884100.574905,16585123828627.974609,495818410836.566467,19.000000
2021-07-17,878810.351800,16470739453309.542969,634537749449.030884,15.000000
2021-07-16,884969.299837,16606303178013.144531,601333454838.792480,22.000000
2021-07-15,919950.345973,17255203215902.416016,609384886199.877930,20.000000
2021-07-14,916046.508514,17184899332371.832031,558786620346.637329,21.000000
2021-07-13,930486.133327,17437608779916.130859,606582817886.362183,20.000000
2021-07-12,959388.577187,17994466011281.996094,497843263514.934509,25.000000
2021-07-11,942575.325795,17679597604100.226562,574930007159.819946,20.000000
2021-07-10,950204.375099,17817409959698.097656,679189989557.192017,20.000000
2021-07-09,922729.700630,17311061278671.855469,814356431293.557617,20.000000
2021-07-08,946591.107586,17749062242328.734375,660930004652.901489,20.000000
2021-07-07,953078.405745,17876736141498.601562,728605818439.522461,28.000000
2021-07-06,949302.409803,17799428310372.511719,724531889805.131348,20.000000
2021-07-05,989374.438060,18548816699105.761719,635313838967.332031,29.000000
2021-07-04,969436.279221,18154504296661.847656,641623505900.272339,27.000000
2021-07-03,947688.675587,17688412589417.500000,700186036283.830688,24.000000
2021-07-02,939407.084220,17569517982662.599609,812546275251.445801,21.000000
2021-07-01,978959.667832,18375028400911.886719,863523226782.786499,28.000000
2021-06-30,1003250.696348,18805726630156.886719,979605566548.024048,28.000000
2021-06-29,961671.992498,18025796203582.921875,903147144513.194824,25.000000
2021-06-28,966059.546304,18127131117494.601562,958471124335.375977,25.000000
2021-06-27,892854.011561,16735041309132.099609,1028051789114.416748,22.000000
2021-06-26,890600.199233,16692319149182.970703,1077181550822.563232,20.000000
2021-06-25,967826.494654,18151456881727.910156,889301752516.401733,27.000000
2021-06-24,0.000000,0.000000,0.000000,
2021-06-23,909563.310756,16992975039715.939453,1607249866068.271973,14.000000
2021-06-22,886744.963804,16730962339476.000000,1450523045733.390625,10.000000
2021-06-21,994737.603556,18640952963991.648438,989791298640.048828,23.000000
2021-06-20,988973.956010,18536188903015.800781,802120911043.341431,21.000000
2021-06-19,997297.550012,18726869236407.000000,977327224035.574707,23.000000
2021-06-18,1057913.560333,19822641583869.761719,1006300307139.680054,25.000000
2021-06-17,1065317.278725,19960496166141.921875,1016445319416.589233,26.000000
2021-06-16,1113453.162230,20861553782940.558594,1012196822061.951172,33.000000
2021-06-15,1122556.856941,21031214970484.488281,1266574556203.147949,38.000000
2021-06-14,1082668.948253,20282983165124.000000,1056061873944.306641,28.000000
2021-06-13,986383.038282,18478325764242.000000,987601201133.272827,23.000000
2021-06-12,1031276.545831,19318491022438.601562,1005518072129.497559,28.000000
2021-06-11,1017711.962058,19074718391205.300781,1184534816207.255615,21.000000
2021-06-10,1043784.751446,19603258020934.886719,1515116769210.892090,21.000000
2021-06-09,926294.808881,17365641740881.240234,1289841524544.165527,14.000000
2021-06-08,924515.987505,17315704622165.570312,921590418818.841553,13.000000
2021-06-07,987275.606244,18490332371958.230469,762867437884.627319,15.000000
2021-06-06,979379.893207,18264393499757.199219,938636077519.192749,17.000000
2021-06-05,1017724.540403,19058818571608.101562,1084035140946.869141,24.000000
2021-06-04,1082592.619456,20272717081941.800781,923469371130.269165,27.000000
2021-06-03,1042763.816555,19494381999145.511719,864429936688.193115,24.000000
2021-06-02,1012645.019561,19014014253486.300781,925870139089.410889,23.000000
2021-06-01,1027312.996556,19234630871576.000000,1044098540266.742432,20.000000
2021-05-31,986977.136363,18478537310847.550781,847020309515.134766,18.000000
2021-05-30,961009.319591,18079917103936.269531,1193390532112.297119,10.000000
2021-05-29,986851.955581,18474595918367.648438,1381517591521.939697,18.000000
2021-05-28,1074349.782202,20104668350940.089844,1135345190563.325928,21.000000
2021-05-27,1090823.307404,20419407287010.480469,1301737347119.055664,27.000000
2021-05-26,1063582.478910,19908661186392.687500,1356235155469.850098,22.000000
2021-05-25,1082664.588423,20260660308376.500000,1993814821162.411133,22.000000
2021-05-24,978085.634128,18303601131389.558594,2358925493596.972656,10.000000
2021-05-23,1049229.419572,19634964589049.609375,1710826099673.027832,14.000000
2021-05-22,1044176.732697,19540410122666.398438,2480601503079.870117,12.000000
2021-05-21,1130893.731629,21245575886215.101562,2656849273587.298340,19.000000
2021-05-20,1040538.253024,19472320705622.500000,3938959153619.687012,11.000000
2021-05-19,1205713.194328,22399655565872.589844,1819776152958.208008,23.000000
2021-05-18,1227955.840203,22978345919799.558594,2357554433080.412598,21.000000
2021-05-17,1303170.584123,24384813291104.800781,1975984217737.115234,27.000000
2021-05-16,1308616.214440,24485623986295.160156,1759433284804.277100,20.000000
2021-05-15,1396238.683906,26181965556461.199219,1589448415747.397217,27.000000
2021-05-14,1396839.576975,26134135144430.101562,2912697662246.190918,26.000000
2021-05-13,1401683.488756,26223350695510.761719,2117011244109.812012,31.000000
2021-05-12,1590139.998936,29747385016088.328125,1891742344055.560059,68.000000
2021-05-11,1551103.514845,29015435599601.367188,2127445064639.187988,61.000000
2021-05-10,1616472.720753,30236455235072.046875,1885608182999.951904,72.000000
2021-05-09,1629133.051681,30471374651353.781250,1852006559292.644043,73.000000
2021-05-08,1590039.749252,29738473679272.988281,1889223958931.072510,67.000000
2021-05-07,1580069.912950,29550270003249.398438,2446976977887.922852,64.000000
2021-05-06,1601953.571634,29872540530408.000000,2012713365807.760742,65.000000
2021-05-05,1492137.108456,27902720709780.847656,1989821384219.068359,48.000000
2021-05-04,1597467.163823,29870559256169.601562,1511790030958.728516,68.000000
2021-05-03,1576981.608224,29473295687119.199219,1088622999938.798828,61.000000
2021-05-02,1610756.040242,30115429433126.199219,1224988522081.702637,66.000000
2021-05-01,1611189.081918,30166251406507.558594,1501151039416.639893,68.000000
2021-04-30,1494120.677710,27932118410021.687500,1309053875783.805664,51.000000
2021-04-29,1526470.169491,28535728022016.480469,1338826359744.821045,52.000000
2021-04-28,1535255.987595,28689035706431.949219,1353140411590.782715,59.000000
2021-04-27,1502176.125597,28062478998098.800781,1676055087357.687988,50.000000
2021-04-26,1373782.437774,25677976130055.500000,1296709025396.127686,27.000000
2021-04-25,1406093.289767,26280647094408.000000,1382621972196.630859,31.000000
2021-04-24,1435767.712585,26833996029516.007812,2556171894514.604492,37.000000
2021-04-23,1460144.127199,27288359086131.281250,2188785795815.882080,55.000000
2021-04-22,1517051.017008,28350515905356.808594,1570949792168.329834,65.000000
2021-04-21,1578554.797744,29587336977610.078125,1911458416085.094482,73.000000
2021-04-20,1570523.409383,29356270553506.800781,1864641145454.488037,73.000000
2021-04-19,1591288.428473,29785784423143.566406,2885404520479.872559,74.000000
2021-04-18,1703731.252424,31816557928587.558594,1803634828244.344482,79.000000
2021-04-17,1738313.418280,32495249516439.148438,2438287320979.853027,76.000000
2021-04-16,1787482.122045,33371331371813.878906,1711535201876.431641,78.000000
2021-04-15,1782403.413025,33300286484861.199219,2274779428727.004883,79.000000
2021-04-14,1807020.790112,33758693734080.601562,2046238852141.858398,75.000000
2021-04-13,1701958.324072,31775618242770.800781,1590699084355.593506,74.000000
2021-04-12,1710558.477620,31954100870286.921875,1334288195326.807129,74.000000
2021-04-11,1706713.742530,31762085735831.300781,1758183280557.476318,76.000000
2021-04-10,1654813.206866,30897590072321.566406,1305595470188.161133,70.000000
2021-04-09,1650271.997635,30764254728704.281250,1384501015615.860107,70.000000
2021-04-08,1592235.965039,29803222235999.601562,1917953390181.016113,73.000000
2021-04-07,1651776.027159,30847784489613.000000,1749511225474.679688,72.000000
2021-04-06,1667385.047087,31134346568697.527344,1552736739728.333252,75.000000
2021-04-05,1662170.285288,31038786147871.101562,1317568020321.059570,71.000000
2021-04-04,1628817.838162,30460955213274.660156,1486302926003.049561,74.000000
2021-04-03,1685897.994544,31489509631258.421875,1490786418237.516357,73.000000
2021-04-02,1675886.974126,31284370453882.640625,1548188308529.440430,74.000000
2021-04-01,1669789.954268,31175175481395.941406,1632272527221.423828,74.000000
2021-03-31,1669480.354814,31167767479707.800781,1490745148151.949951,76.000000
2021-03-30,1644497.478074,30699858799610.199219,1637424461303.249512,72.000000
2021-03-29,1594213.794685,29732215855257.000000,1410778380244.304443,72.000000
2021-03-28,1597214.734587,29814078219723.500000,1352717613623.117432,74.000000
2021-03-27,1574348.415374,29385704369666.800781,1586061888219.103027,65.000000
2021-03-26,1470950.337861,27439896391520.601562,1813813151989.424805,54.000000
2021-03-25,1495818.137984,27987319871168.500000,2079662969720.780029,60.000000
2021-03-24,1556563.985356,29010801576849.101562,1721916580561.681885,65.000000
2021-03-23,1539958.082505,28909882671647.300781,1756111887812.149902,66.000000
2021-03-22,1634944.641117,30509047970025.929688,1580722012342.445068,70.000000
2021-03-21,1657947.114361,30957832943154.101562,1549254802876.976074,73.000000
2021-03-20,1654172.952891,30864644092499.238281,1475391388861.355957,75.000000
2021-03-19,1646270.841287,30726808002595.089844,1659475609142.764893,71.000000
2021-03-18,1663459.669298,31034802752427.199219,1786167787964.033203,72.000000
2021-03-17,1605107.992171,29944803210778.367188,1785576653769.562500,71.000000
2021-03-16,1575741.598813,29631216918182.421875,1993334220720.404053,71.000000
2021-03-15,1673918.138458,31312492162963.726562,1354933337042.649902,76.000000
2021-03-14,1726678.894425,32249390712329.527344,1896137560229.580811,78.000000
2021-03-13,1615124.886754,30125651794207.398438,1689218792321.466309,74.000000
2021-03-12,1618839.504389,30193420777218.101562,1809786204664.110107,70.000000
2021-03-11,1580567.698590,29478259319968.800781,1793303637283.241699,73.000000
2021-03-10,1546218.099335,28803475300101.628906,1623047463846.261963,68.000000
2021-03-09,1480792.909256,27567770125491.687500,1515894051611.856689,81.000000
2021-03-08,1433943.500951,26688598774158.101562,1289558262844.379150,81.000000
2021-03-07,1369723.706892,25609436840992.101562,1159020992709.031494,76.000000
2021-03-06,1371748.037349,25466216091740.601562,1580654477782.592285,77.000000
2021-03-05,1355987.512016,25282217663097.300781,1690539530304.913086,77.000000
2021-03-04,1402295.412552,26144500843784.101562,1641701582801.529297,84.000000
2021-03-03,1346575.393438,25129744453021.988281,1484398111667.456055,78.000000
2021-03-02,1381001.285584,25744936691143.601562,1753556734900.364746,78.000000
2021-03-01,1253026.104596,23358183380686.929688,1662882166390.121582,38.000000
2021-02-28,1300210.453988,24236702988608.000000,1421059234732.704346,55.000000
2021-02-27,1297366.680233,24220563483780.718750,2072297914714.848877,56.000000
2021-02-26,1310103.820815,24418680558872.500000,1682641639042.800293,55.000000
2021-02-25,1387358.058978,25857267347663.660156,2035575634186.768799,79.000000
2021-02-24,1356848.390072,25194593415187.000000,3251672731150.354492,76.000000
2021-02-23,1513949.538703,28158423233753.761719,2825067791745.556152,94.000000
2021-02-22,1610898.050729,30038997929523.886719,1710172376502.815918,94.000000
2021-02-21,1574565.287641,29340871553403.199219,2160350351764.410400,91.000000
2021-02-20,1565100.023706,29163075307929.500000,1994046242088.976807,91.000000
2021-02-19,1442095.693803,26869703805222.300781,1630352367935.941650,93.000000
2021-02-18,1456529.381167,27137372317619.406250,1912816620158.196045,91.000000
2021-02-17,1380735.835138,25724040605316.601562,1798645661512.179688,95.000000
2021-02-16,1341876.114079,24999051364585.886719,1710647890062.268799,95.000000
2021-02-15,1362478.771473,25381599321548.648438,1618406752999.174316,93.000000
2021-02-14,1315769.111295,24510220688270.488281,1550411588869.109131,95.000000
2021-02-13,1329029.123565,24684068615811.500000,1736251837602.867676,92.000000
2021-02-12,1338091.436959,24923541327905.886719,1852195280286.147949,92.000000
2021-02-11,1257427.258264,23540463537516.648438,1962606922304.756104,93.000000
2021-02-10,1300669.271306,24219559014426.687500,2201646470898.472168,92.000000
2021-02-09,1291791.410631,24057806515027.441406,2426782124371.630371,95.000000
2021-02-08,1086768.774140,20245653393609.398438,1505689202470.549072,83.000000
2021-02-07,1099375.775025,20500339427432.121094,1597501643448.043701,86.000000
2021-02-06,1063786.013127,19768912512145.101562,1327954294164.117432,84.000000
2021-02-05,1027758.594666,19183088792495.601562,1521260815175.533203,81.000000
2021-02-04,1045888.864341,19407806328868.046875,1388079942142.510742,80.000000
2021-02-03,988777.963461,18408678545208.421875,1413555273679.400391,78.000000
2021-02-02,934081.532559,17389485776587.300781,1377631137137.592285,76.000000
2021-02-01,926343.066065,17230227988747.000000,1190362008404.783447,77.000000
2021-01-31,958106.387391,17835167647203.699219,1456825404743.291260,78.000000
2021-01-30,956742.017932,17808945173535.199219,2730599956147.816895,76.000000
2021-01-29,926480.618324,17244792207006.699219,1428411079350.434814,77.000000
2021-01-28,850587.071174,15831386848334.570312,1439206211908.565918,55.000000
2021-01-27,909790.242033,16937353231339.800781,1353977239154.806396,78.000000
2021-01-26,903918.936158,16822298392996.699219,1407462647058.692871,71.000000
2021-01-25,902659.071797,16798072810954.400391,1197369521413.033936,74.000000
2021-01-24,896835.372365,16688911694999.000000,1218656052486.485840,70.000000
2021-01-23,921720.651761,17151106902097.519531,1945069821675.139160,74.000000
2021-01-22,861873.837121,16036729626275.439453,1935298962618.935547,40.000000
2021-01-21,992175.640223,18467811041384.199219,1628370602602.912109,75.000000
2021-01-20,1008199.403232,18757656766265.609375,1444714131448.363525,78.000000
2021-01-19,1023157.961298,19068931673838.000000,1307596606261.414062,80.000000
2021-01-18,1003438.699078,18841435933526.398438,1422282282664.830322,79.000000
2021-01-17,1015034.078498,18888683051872.847656,1541372460670.122314,79.000000
2021-01-16,1029951.267760,19158690004798.980469,1776449405606.675537,84.000000
2021-01-15,1098556.231949,20433769894196.121094,1610601968851.847900,88.000000
2021-01-14,1049966.771105,19529014454179.886719,1829899315185.791992,83.000000
2021-01-13,950103.712907,17629834547872.101562,1930370996933.491943,78.000000
2021-01-12,1000148.513587,18600537022266.500000,3131719917774.232910,84.000000
2021-01-11,1076080.376923,20011678455576.687500,2056466510201.216797,90.000000
2021-01-10,1129028.149629,20995209890580.101562,1566817235359.322510,94.000000
2021-01-09,1143581.619247,21264849892312.199219,2321192364417.265625,93.000000
2021-01-08,1108690.559001,20615026623479.621094,2204731628645.937012,93.000000
2021-01-07,1034951.138221,19132253829758.320312,1990324154479.586426,91.000000
2021-01-06,952839.642734,17715063145834.898438,1884881680553.874512,95.000000
2021-01-05,885020.404296,16448365121126.500000,2096522517533.568848,93.000000
2021-01-04,926507.934314,17223613874452.599609,5021377783728.884766,94.000000
2021-01-03,902806.434274,16782110815588.699219,1607608150355.929688,93.000000
2021-01-02,823884.876275,15314258384093.099609,956864328297.428833,94.000000
2021-01-01,815323.897737,15154378813783.599609,1222139940460.987305,94.000000
2020-12-31,809823.155114,15051301896520.300781,1217127577593.688721,95.000000
2020-12-30,771696.331765,14341841278999.000000,1071581055279.579590,91.000000
2020-12-29,762820.025116,14165394635815.199219,1186369308053.518311,91.000000
2020-12-28,739138.300157,13802670739768.587891,1584812604959.005127,92.000000
2020-12-27,744561.731713,13835422272720.400391,1180987738300.706299,91.000000
2020-12-26,693800.891145,12891583738450.460938,1029908469091.248779,93.000000
2020-12-25,668353.114388,12422174353597.699219,1035889064653.204834,94.000000
2020-12-24,656123.781586,12190402590689.500000,1208134500351.056885,86.000000
2020-12-23,669775.841882,12434450805919.300781,1090278203454.878784,93.000000
2020-12-22,643088.121516,11947009448925.000000,1081810725793.844360,88.000000
2020-12-21,662540.404287,12307826254036.740234,927052667689.344116,92.000000
2020-12-20,672225.699807,12487108643259.400391,993048044206.044800,92.000000
2020-12-19,651287.975981,12097531521784.300781,1042265719680.449951,93.000000
2020-12-18,641819.571348,11921028354302.400391,1708104604714.411133,95.000000
2020-12-17,599687.153570,11144932171859.810547,1098871118471.038818,92.000000
2020-12-16,546302.025182,10135943734208.039062,679584644116.919556,92.000000
2020-12-15,541626.963603,10058672415755.800781,608502322373.133301,91.000000
2020-12-14,539726.309656,10022892981359.699219,663713592323.849609,95.000000
2020-12-13,530040.369749,9842505139997.740234,617737633790.877563,91.000000
2020-12-12,508929.384511,9450064437023.048828,735018201302.135620,90.000000
2020-12-11,515044.832622,9580969177101.181641,679485248623.239136,89.000000
2020-12-10,524609.405830,9740337326709.181641,842279390273.706421,94.000000
2020-12-09,517825.005427,9613922480363.230469,756834448305.735718,86.000000
2020-12-08,542020.704937,10067190559071.300781,622077534895.660278,95.000000
2020-12-07,545299.517113,10123011669918.359375,616028120241.192627,94.000000
2020-12-06,540038.741763,10023767967311.187500,658383618885.060181,95.000000
2020-12-05,527965.323945,9815122020864.269531,744065475885.813477,93.000000
2020-12-04,552056.993691,10244627395532.500000,691451748162.489868,92.000000
2020-12-03,546563.445514,10144497389229.400391,822989515677.944946,92.000000
2020-12-02,537051.684905,9956044902553.039062,1099729125063.079834,92.000000
2020-12-01,559479.256193,10383221658881.699219,1031704562025.573975,95.000000
2020-11-30,518199.535362,9596702900200.400391,682768210462.206665,88.000000
2020-11-29,505318.526727,9377239863191.128906,698739210860.189087,89.000000
2020-11-28,488814.948345,9070517149131.169922,874957178852.062744,87.000000
2020-11-27,488857.150432,9070826554271.101562,1390264148887.906738,86.000000
2020-11-26,534337.461246,9920068721849.410156,915938908228.027222,93.000000
2020-11-25,543780.045872,10088890398751.599609,1407891440779.654297,94.000000
2020-11-24,523889.315718,9719410427596.130859,952714493879.888306,88.000000
2020-11-23,524741.479441,9760561563318.509766,941884791707.589600,90.000000
2020-11-22,533423.444225,9893097783149.390625,890542241954.861450,94.000000
2020-11-21,531690.554435,9862510464068.109375,820027827960.987549,91.000000
2020-11-20,507239.413092,9408425255183.470703,870653222896.268433,86.000000
2020-11-19,508367.123362,9433404635354.109375,1143042061558.079590,94.000000
2020-11-18,503322.242493,9336810371337.136719,900251812846.909424,91.000000
2020-11-17,476786.760829,8838848429778.652344,701908744361.513550,86.000000
2020-11-16,455563.202848,8443894749807.914062,546764366171.545776,90.000000
2020-11-15,458723.503053,8501283463190.458008,629753334303.261353,86.000000
2020-11-14,465314.223940,8626166319029.563477,707549675957.413330,90.000000
2020-11-13,462935.408729,8582066967251.949219,796962499428.567505,89.000000
2020-11-12,447447.047275,8288277891745.958008,684298695584.281006,87.000000
2020-11-11,436971.096270,8100730988021.503906,626876356754.244019,86.000000
2020-11-10,439265.541925,8143266265918.305664,845048242801.462891,90.000000
2020-11-09,442929.902801,8206626021525.982422,688350103153.614014,90.000000
2020-11-08,423533.783371,7850987294687.533203,868016033397.155884,82.000000
