date,price,market_cap,volume,fear_greed
2021-09-16,1007.614707,404766645131.740051,22387030364.702961,53.000000
2021-09-15,982.317411,393506136082.612976,25861092210.863075,49.000000
2021-09-14,1031.125245,415704895900.414429,40292089142.297600,30.000000
2021-09-13,1091.341123,440427866922.714478,44588925753.079285,44.000000
2021-09-12,1079.452375,435144143841.303223,64142576544.946335,32.000000
2021-09-11,1199.668364,483823420737.722656,125615020634.213242,31.000000
2021-09-10,842.049020,341266769583.629028,28581223495.212921,46.000000
2021-09-09,813.614373,330231012937.444824,46443924375.114883,45.000000
2021-09-08,769.812092,308343545530.273010,43664641095.427277,47.000000
2021-09-07,893.449353,357173656753.255493,24252182983.382961,79.000000
2021-09-06,951.049605,380291717424.923218,22809528533.774780,79.000000
2021-09-05,867.624560,348317609367.068054,12326550952.824680,73.000000
2021-09-04,874.833120,350291935786.128357,21453041047.622414,72.000000
2021-09-03,911.227569,366104907560.446472,22961108152.614178,74.000000
2021-09-02,874.127513,350683779357.841370,23756456267.642944,74.000000
2021-09-01,875.157680,351755634337.372131,28795631713.489525,71.000000
2021-08-31,925.614160,370317736008.673767,40167670225.435516,73.000000
2021-08-30,930.983328,374085334522.323303,33674516221.876938,73.000000
2021-08-29,973.848662,394058426457.697510,45383265403.475998,72.000000
2021-08-28,910.062656,365462593353.237610,43973581838.126289,78.000000
2021-08-27,764.093739,309620842177.373901,28126137600.474422,71.000000
2021-08-26,841.856872,341027178304.063660,30219269158.274448,75.000000
2021-08-25,833.744434,340994800707.384460,65222477497.739777,73.000000
2021-08-24,829.005312,335903864115.511230,29089505760.341640,79.000000
2021-08-23,774.120892,313834066781.208618,19710992835.223293,79.000000
2021-08-22,772.101274,313601374834.765259,21950524525.136120,76.000000
2021-08-21,852.058200,346066683890.141479,33388996932.942333,78.000000
2021-08-20,829.903077,337735006501.117004,65491482432.721725,70.000000
2021-08-19,866.497397,355246949074.502502,70112297373.944534,70.000000
2021-08-18,702.525654,289450203485.913940,54498435307.589615,73.000000
2021-08-17,614.570955,254751956306.581604,39946573830.090683,72.000000
2021-08-16,535.812527,220496192233.294891,12258217395.290550,72.000000
2021-08-15,482.686921,199300664621.048065,7172257365.717728,71.000000
2021-08-14,493.645717,202647458348.277191,8405318797.847055,76.000000
2021-08-13,461.512587,189872805593.069946,11661439678.851561,70.000000
2021-08-12,475.872814,196240652468.043945,15587942198.637177,70.000000
2021-08-11,464.431541,190978830014.805450,17816930665.906601,70.000000
2021-08-10,388.063946,159293715050.971344,11396596499.665571,71.000000
2021-08-09,374.737557,155323905308.814972,9873501428.613060,65.000000
2021-08-08,406.553478,168372750909.337128,13123983014.582771,74.000000
2021-08-07,404.185955,167791687021.289642,11913521369.078585,69.000000
2021-08-06,403.830816,167841054789.000305,14379646546.701986,52.000000
2021-08-05,403.479350,167968650749.251068,21695497594.164181,50.000000
2021-08-04,406.269066,168427206278.272705,25853030490.675980,42.000000
2021-08-03,346.957662,144117782969.957520,11930090017.437481,48.000000
2021-08-02,330.222927,137156500660.083435,12919275416.333632,48.000000
2021-08-01,303.331731,126196567611.623398,9046887274.697311,60.000000
2021-07-31,303.360626,126108221851.355484,11918307912.688805,60.000000
2021-07-30,308.145662,129233450810.491562,14849472008.497889,53.000000
2021-07-29,308.371063,128870399958.089020,16170927348.298803,50.000000
2021-07-28,265.076756,109702912623.763763,12487966703.530624,50.000000
2021-07-27,238.342855,99729722191.393127,14530196286.719458,32.000000
2021-07-26,231.764123,96172764659.696518,7556356946.884861,26.000000
2021-07-25,236.671356,98916660838.625214,9400253414.474909,27.000000
2021-07-24,217.611637,90828808859.106430,7814849033.932812,22.000000
2021-07-23,206.414539,86398777525.975861,6636226355.256528,23.000000
2021-07-22,186.476273,78154693865.666931,5441134201.914950,21.000000
2021-07-21,165.390715,69278227450.206360,3563036465.215909,10.000000
2021-07-20,169.760496,71231180129.553513,2978331534.075003,19.000000
2021-07-19,185.002629,77723088203.797318,3019379344.795065,24.000000
2021-07-18,181.729751,76355552469.113373,4025576742.982943,19.000000
2021-07-17,183.262450,76536167337.228378,5526375264.459038,15.000000
2021-07-16,184.267853,77690335897.455231,4812472180.795252,22.000000
2021-07-15,194.114134,81613913160.138214,9058746419.075590,20.000000
2021-07-14,198.954494,83801505273.064011,5124294645.055431,21.000000
2021-07-13,222.243921,93111481224.522141,6040794242.972594,20.000000
2021-07-12,235.717405,98830306440.778366,8476789559.516194,25.000000
2021-07-11,222.101395,93199939012.166855,8882458021.143402,20.000000
2021-07-10,228.532056,95935457541.032303,13056139444.162468,20.000000
2021-07-09,188.139825,78908801796.044693,7081640656.299637,20.000000
2021-07-08,198.758942,83036241193.587601,10501843208.847471,20.000000
2021-07-07,180.864576,74982256455.469040,5608803532.376879,28.000000
2021-07-06,172.096697,72125522479.020248,3179415475.146885,20.000000
2021-07-05,166.525938,69714177880.407669,2686316056.848359,29.000000
