date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2019-10-20,2.51112065822048,2510950185.0332,26011191.25487622,5532.5,413739.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-21,2.610259778744396,2607620154.549994,26308582.47908824,5478.8888888888905,413739.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-22,2.6393448974493623,2637219548.380024,28155689.367271088,5463.66666666667,413739.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-23,2.727168059405212,2728982142.819937,52986707.33916895,5465.0,413739.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-24,2.8992759691402963,2896475590.380519,260820210.2630271,5316.16666666667,413739.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-10-25,2.874939417933584,2885154163.329562,110602612.39850436,5068.0,413739.0,24,2.7501976245345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,30.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-26,2.972180727301525,2972180727.301525,133787192.34429608,5156.86666666667,413739.0,53,2.8225818142459955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,33.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-10-27,2.854020482027793,2864498412.690473,125357032.21696216,5632.6875,413739.0,50,2.8655169311616815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.333333333333336,36.0,36.57142857142857,0.0,0.0,0.0,0.0,0.0,2.0
2019-10-28,2.9436733584633914,2948359674.687611,77591937.63398758,5598.0625,413739.0,52,2.9088179909733176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666664,39.8,38.714285714285715,0.0,0.0,0.0,0.0,0.0,2.0
2019-10-29,2.9576977565846123,2958893729.958641,67547773.1025339,5620.85714285714,413739.0,54,2.920502348462181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,46.6,40.857142857142854,40.22222222222222,0.0,0.0,0.0,0.0,2.0
2019-10-30,3.0679143387280545,3067914338.728055,140516610.42385054,5713.93333333333,413739.0,53,2.9590973326210745,2.8546474785778226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,52.4,43.714285714285715,42.0,0.0,0.0,0.0,0.0,2.0
2019-10-31,2.889007218592544,2890430404.087202,74329224.18554248,5753.53846153846,433968.0,50,2.9424626308792785,2.8825222225626375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.333333333333336,51.8,48.0,43.22222222222222,42.27272727272727,0.0,0.0,0.0,2.0
2019-11-01,2.8500853481372523,2850157750.252583,76589843.5738481,5749.84615384615,431634.0,49,2.941675604101171,2.903596267631426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.666666666666664,51.6,51.57142857142857,45.0,43.36363636363637,0.0,0.0,0.0,2.0
2019-11-02,2.8554651835336657,2855687045.105708,133360107.32992987,5740.35294117647,431634.0,51,2.924033969115226,2.916425980044272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,51.4,51.285714285714285,48.44444444444444,44.45454545454545,43.46153846153846,0.0,0.0,2.0
2019-11-03,2.8517141909005645,2851714190.900565,50958629.00805628,5670.83333333333,431634.0,56,2.9028372559784166,2.911669802220298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,51.8,52.142857142857146,52.0,46.54545454545455,44.92307692307692,0.0,0.0,2.0
2019-11-04,2.8405241755224826,2840524175.522483,35269583.289495505,5625.53333333333,431634.0,49,2.857359223337302,2.9082282779791884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,51.0,51.714285714285715,51.55555555555556,49.18181818181818,45.69230769230769,44.666666666666664,0.0,2.0
2019-11-05,2.836718271067494,2833252804.523782,94775100.76109208,5690.61538461538,431634.0,54,2.8469014338322918,2.894682032355785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,51.8,51.714285714285715,52.0,51.90909090909091,47.30769230769231,45.8,0.0,2.0
2019-11-06,2.843213202621384,2843369067.285755,46708489.226704754,5660.5,431634.0,53,2.845527004729118,2.8936013044151445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.6,51.714285714285715,52.111111111111114,51.90909090909091,49.84615384615385,46.733333333333334,0.0,2.0
