date,price,market_cap,volume,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,RSI,signal
2021-04-07,66.231798,62023124674.739349,12573876236.525921,72.000000,68.710262,69.975561,67.779684,47.329368,35.514183,27.991876,20.034349,16.085056,14.003111,12.551698,0.000000,72.666667,73.000000,73.285714,73.444444,73.363636,71.230769,70.066667,71.333333,62.336262,1.000000
2021-04-08,79.801895,74735387490.995026,45304785433.699699,73.000000,70.182594,70.821188,68.652820,48.619947,36.434826,28.750518,20.540314,16.459534,14.301855,12.799326,0.000000,73.333333,73.000000,73.142857,73.555556,73.272727,72.692308,70.600000,71.066667,70.931453,1.000000
2021-04-09,92.805855,86968442528.210220,75659739737.238022,70.000000,75.545137,73.006458,69.650681,50.169148,37.512659,29.640805,21.133485,16.900238,14.652306,13.089713,0.000000,71.666667,72.200000,72.571429,72.888889,73.090909,73.076923,71.266667,71.133333,79.529591,2.000000
2021-04-10,98.341222,92113689677.994476,79515499669.939850,70.000000,81.419273,75.777573,70.535282,51.808254,38.667848,30.587677,21.762583,17.370979,15.025169,13.398672,0.000000,71.000000,72.000000,72.142857,72.444444,72.909091,72.769231,72.333333,71.033333,79.456503,2.000000
2021-04-11,91.994082,86055818943.369370,36823548559.129807,76.000000,85.834970,77.750439,71.341459,53.309353,39.720091,31.470842,22.349690,17.808443,15.372203,13.687452,0.000000,72.000000,72.200000,72.428571,72.666667,72.909091,73.076923,73.066667,71.233333,70.814165,2.000000
2021-04-12,88.909404,83007542261.025253,20561617777.179848,74.000000,90.370492,79.540377,72.102510,54.775472,40.743397,32.321640,22.917059,18.232065,15.705778,13.966189,0.000000,73.333333,72.600000,72.857143,72.777778,72.909091,73.230769,73.066667,71.233333,64.830674,2.000000
2021-04-13,85.571147,80167932181.570221,13866674456.454449,74.000000,91.524342,80.853468,72.485708,56.165644,41.747711,33.140331,23.460265,18.637075,16.025796,14.233670,0.000000,74.666667,72.800000,72.714286,72.777778,72.909091,73.076923,73.200000,71.100000,61.881586,2.000000
2021-04-14,87.809865,81971332422.994400,15270458095.088337,75.000000,90.525144,83.035141,73.177737,57.617584,42.779638,33.980215,24.018870,19.053561,16.354356,14.509251,0.000000,74.333333,73.800000,73.142857,73.222222,73.090909,73.153846,73.400000,71.066667,63.260001,2.000000
2021-04-15,82.607175,77054087110.256165,12559090504.787704,79.000000,87.378335,84.398804,73.950851,59.021093,43.747542,34.767088,24.542303,19.442833,16.660209,14.767099,0.000000,76.000000,75.600000,74.000000,73.666667,73.545455,73.538462,73.600000,71.333333,57.399432,2.000000
2021-04-16,90.054503,84016931539.402328,16050767135.886641,78.000000,86.990419,86.412695,74.786534,60.549180,44.823425,35.626543,25.115098,19.868292,16.995548,15.050257,0.000000,77.333333,76.000000,75.142857,74.333333,74.181818,73.923077,73.866667,71.566667,62.621081,2.000000
2021-04-17,85.000571,79320084950.010651,13649858904.822617,76.000000,86.208652,88.289572,75.732654,61.947604,45.829225,36.431533,25.654225,20.268762,17.309443,15.316778,0.000000,77.666667,76.400000,76.000000,74.666667,74.272727,74.076923,74.000000,71.700000,57.986518,2.000000
2021-04-18,84.297196,78858017095.576004,10647893319.531391,79.000000,85.953862,88.739102,76.775684,63.312042,46.826242,37.228297,26.189885,20.667044,17.620254,15.580960,0.000000,77.666667,77.400000,76.428571,75.666667,74.909091,74.692308,74.400000,71.966667,62.569185,2.000000
2021-04-19,75.917337,70939927440.835251,13538025407.386189,74.000000,83.575356,87.050250,77.391759,64.511101,47.703453,37.925622,26.670171,21.023338,17.900072,15.816574,0.000000,76.333333,77.200000,76.428571,76.111111,75.000000,74.615385,74.400000,71.933333,54.437618,2.000000
2021-04-20,68.597830,64398076589.359581,8461891275.882782,73.000000,80.773487,84.075911,77.745670,65.566395,48.481246,38.552837,27.100995,21.344024,18.150045,16.027331,0.000000,75.333333,76.000000,76.285714,75.777778,75.272727,74.692308,74.533333,71.933333,49.363042,2.000000
2021-04-21,71.080469,66183123870.609833,11772829801.573818,73.000000,76.978681,81.984550,77.943315,66.603003,49.294746,39.211141,27.546477,21.677595,18.409617,16.247013,0.000000,73.333333,75.000000,76.000000,75.666667,75.545455,74.692308,74.400000,72.033333,52.696965,2.000000
2021-04-22,69.826658,65650808667.976631,12375123523.345863,65.000000,73.943898,80.076275,78.094833,67.556179,50.072246,39.863414,27.984496,22.005014,18.664373,16.463093,0.000000,70.333333,72.800000,74.000000,74.666667,74.545455,74.307692,73.933333,72.000000,43.005812,2.000000
2021-04-23,62.719640,58998855727.148499,11516647783.393494,55.000000,69.628387,77.791124,77.749793,68.148585,50.762954,40.443472,28.373352,22.296561,18.891052,16.656401,0.000000,64.333333,68.000000,70.714286,72.444444,72.818182,73.153846,72.733333,71.666667,26.441770,1.000000
2021-04-24,62.726055,58070230581.343468,17520222157.606258,37.000000,66.990130,75.282743,77.420709,68.663523,51.457971,41.020412,28.761498,22.587930,19.116813,16.850422,0.000000,52.333333,60.600000,65.142857,67.777778,69.454545,70.153846,70.533333,70.900000,19.133362,2.000000
2021-04-25,56.926557,53354146563.436768,6266541105.455359,31.000000,64.655876,72.714682,76.872569,69.126245,52.068603,41.538551,29.110289,22.851844,19.320358,17.024795,0.000000,41.000000,52.200000,58.285714,62.555556,65.454545,66.846154,67.933333,70.133333,19.610515,1.000000
2021-04-26,56.725544,53020110008.699127,5318490644.341682,27.000000,61.784891,69.381786,76.250974,69.610932,52.668419,42.053019,29.461523,23.114215,19.522822,17.197039,0.000000,31.666667,43.000000,51.571429,57.111111,60.727273,63.230769,64.666667,68.866667,20.652356,1.000000
2021-04-27,70.376237,65801724920.487762,12524828152.195362,50.000000,61.894807,67.919352,76.225622,70.222999,53.448230,42.701354,29.903785,23.444578,19.781166,17.415154,0.000000,36.000000,40.000000,48.285714,53.888889,58.181818,61.307692,63.066667,68.066667,38.230598,2.000000
2021-04-28,71.951338,66972432584.586563,9886616917.943373,59.000000,63.741146,66.684767,76.206066,70.664212,54.185885,43.356182,30.356033,23.782228,20.044456,17.638073,0.000000,45.333333,40.800000,46.285714,52.222222,56.636364,59.769231,62.066667,67.633333,37.583554,2.000000
2021-04-29,75.769141,70671504660.008270,16382403575.611998,52.000000,66.349763,66.669947,76.597106,71.203332,54.969503,44.045537,30.833926,24.138198,20.322790,17.874223,0.000000,53.666667,43.800000,44.428571,49.888889,54.181818,57.769231,60.533333,66.966667,44.607589,2.000000
2021-04-30,73.358144,68656609649.674911,13658735217.793213,51.000000,69.636081,67.145978,76.772610,71.736605,55.728379,44.677862,31.294847,24.482218,20.589723,18.101935,0.000000,54.000000,47.800000,43.857143,47.444444,52.090909,55.846154,58.666667,66.133333,35.838637,2.000000
2021-05-01,76.983426,71923124547.935226,9906467648.121201,68.000000,73.687657,67.736274,77.055324,72.264038,56.548760,45.329161,31.779902,24.843253,20.871665,18.340733,0.000000,57.000000,56.000000,48.285714,47.777778,51.636364,55.000000,58.000000,65.933333,42.995684,2.000000
2021-05-02,75.800335,70925704099.001236,7305413270.609880,66.000000,74.772477,68.333642,77.438065,72.608874,57.365601,45.995153,32.257035,25.198988,21.146267,18.576411,0.000000,61.666667,59.200000,53.285714,49.000000,51.000000,54.384615,57.333333,65.666667,42.564139,2.000000
2021-05-03,73.251807,68388011921.259361,6038855183.271915,61.000000,75.032571,69.386858,77.176062,72.914441,58.138652,46.620135,32.717109,25.543099,21.412665,18.803095,0.000000,65.000000,59.600000,58.142857,51.666667,50.636364,53.461538,56.133333,65.266667,47.339417,2.000000
2021-05-04,73.163790,68611168173.958076,8035881314.415760,68.000000,74.511500,70.430632,76.390379,73.020530,58.909558,47.232089,33.176460,25.886969,21.678704,19.029715,0.000000,65.000000,62.800000,60.714286,55.777778,51.818182,53.076923,55.733333,65.066667,55.059053,2.000000
2021-05-05,65.002160,61318305471.465324,9759918025.639820,48.000000,72.840304,71.238192,75.056816,72.796049,59.557775,47.765090,33.581125,26.191018,21.913991,19.228349,0.000000,59.000000,62.200000,59.142857,58.111111,52.818182,51.769231,54.066667,64.300000,44.840792,2.000000
2021-05-06,71.971094,67180945122.345627,9609642055.733246,65.000000,71.837837,72.762747,74.255897,72.798678,60.291534,48.354043,34.032346,26.529486,22.175788,19.450239,0.000000,60.333333,61.600000,61.000000,59.777778,55.909091,52.538462,53.533333,63.966667,51.457904,2.000000
2021-05-07,69.122249,64587569130.525398,8212923525.364225,64.000000,70.502220,72.637348,73.464411,72.783460,61.005118,48.923650,34.464719,26.853385,22.427200,19.663275,0.000000,59.000000,61.200000,62.857143,60.333333,59.272727,54.615385,53.466667,63.700000,55.771235,2.000000
2021-05-08,69.143246,64507348708.636871,11844112839.944807,67.000000,69.680508,72.356539,72.807295,72.646502,61.712861,49.512607,34.899237,27.177668,22.678096,19.875926,0.000000,65.333333,62.400000,62.714286,62.000000,60.818182,57.384615,54.266667,63.500000,56.765901,2.000000
2021-05-09,68.427489,63728929179.569000,6909238483.062412,73.000000,68.733248,71.622374,72.032000,72.604869,62.422389,50.092728,35.328932,27.499618,22.926539,20.086629,0.000000,68.000000,63.400000,63.714286,64.444444,62.090909,60.923077,56.666667,63.600000,61.888789,2.000000
2021-05-10,67.607675,63263937464.151085,5746563350.107307,72.000000,69.254351,71.047327,71.432020,72.691435,63.158068,50.668661,35.752914,27.817030,23.172411,20.294463,0.000000,70.666667,68.200000,65.285714,64.888889,63.909091,62.615385,59.400000,63.666667,61.703598,2.000000
2021-05-11,61.179568,57325656317.395317,7137190906.292464,61.000000,67.096045,69.466941,70.277022,72.531778,63.791794,51.186824,36.134438,28.101302,23.393401,20.480157,0.000000,68.666667,67.400000,64.285714,64.333333,64.818182,62.769231,61.666667,63.166667,38.521111,2.000000
