date,price,market_cap,volume,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2021-04-01,0.7927323176266489,0.9462130374677051,0.29261302193478067,0.74,0.8802955203280632,0.8498354262084484,0.9814697160718447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.736,0.6957142857142857,0.68,0.68,0.6892307692307692,0.6926666666666667,0.7246666666666667,1.0
2021-04-02,0.7751153231753535,0.9317764555063347,0.24923207006054934,0.74,0.9023243923218265,0.8662397303311585,0.9895283512001295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7466666666666667,0.736,0.7242857142857143,0.69,0.6836363636363636,0.6884615384615383,0.6940000000000001,0.7233333333333333,1.0
2021-04-03,0.7925761112415873,0.9525405936261728,0.2132986461312034,0.73,0.917603809988014,0.8832149766703853,0.9964266051788425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7366666666666667,0.738,0.7357142857142857,0.7044444444444444,0.69,0.6884615384615383,0.6953333333333334,0.7196666666666667,1.0
2021-04-04,0.7362952748024996,0.8911285375192706,0.329410395416745,0.74,0.8983175966116783,0.8999292524040381,0.9997147514563447,0.9931949698555506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7366666666666667,0.742,0.7357142857142857,0.7266666666666667,0.6981818181818181,0.6915384615384617,0.6946666666666667,0.7186666666666666,1.0
2021-04-05,0.7650400113388854,0.9227719215165268,0.22248363900731868,0.71,0.8967334072915941,0.9189977198293985,1.0,0.9876484367451616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7266666666666667,0.732,0.7342857142857143,0.7333333333333333,0.7081818181818181,0.6953846153846154,0.6933333333333332,0.7166666666666667,1.0
2021-04-06,0.8183253096111432,0.9780269635170176,0.2976117429114657,0.75,0.9020668674998472,0.9383299673614839,1.0,0.9867346641130003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.7340000000000001,0.7385714285714287,0.7344444444444445,0.7272727272727273,0.703076923076923,0.6966666666666668,0.7163333333333334,1.0
2021-04-07,0.8210675715864146,0.985345488454411,0.3396838896679049,0.72,0.9116431018271447,0.9549685693569163,1.0,0.9879750176024923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7266666666666667,0.73,0.7328571428571429,0.7344444444444445,0.7336363636363636,0.7123076923076923,0.7006666666666667,0.7133333333333333,1.0
2021-04-08,0.7588162915682103,0.9283708450140064,0.41604890487036184,0.73,0.9046077128044447,0.9593086626964072,1.0,0.988187620129753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.73,0.7314285714285714,0.7355555555555555,0.7327272727272727,0.7269230769230769,0.706,0.7106666666666667,1.0
2021-04-09,0.7841443900247935,0.955416492272556,0.2295281922817808,0.7,0.9145792453315068,0.9544049213265432,1.0,0.988251227079783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7166666666666667,0.722,0.7257142857142856,0.7288888888888888,0.730909090909091,0.7307692307692308,0.7126666666666667,0.7113333333333334,1.0
2021-04-10,0.8138503527310897,0.9936484067190472,0.2620274542527681,0.7,0.9247510929108868,0.9589259194968293,1.0,0.9885498466764469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.72,0.7214285714285714,0.7244444444444444,0.729090909090909,0.7276923076923077,0.7233333333333333,0.7103333333333333,1.0
