date,price,market_cap,volume,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,RSI,signal
2021-05-01,0.7668130570752225,0.7871548073610181,0.2715122294302188,0.68,0.7895848471491106,0.7751618076903211,0.9444693715489535,0.9858276727069026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.57,0.56,0.4828571428571429,0.4777777777777778,0.5163636363636364,0.55,0.58,0.6593333333333333,0.4220843629605077,2.0
2021-05-02,0.7747839511608109,0.795035029443429,0.1862292711869147,0.66,0.8053156122229835,0.7814684904418941,0.9371020532201847,0.9862496045555854,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6166666666666667,0.5920000000000001,0.5328571428571428,0.49,0.51,0.5438461538461539,0.5733333333333334,0.6566666666666667,0.3989618719435523,2.0
2021-05-03,0.7685200824931149,0.7874917185595504,0.1687177846920936,0.61,0.8144630470638214,0.7887401772708984,0.9333018513794924,0.9856782079816069,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.65,0.596,0.5814285714285714,0.5166666666666666,0.5063636363636363,0.5346153846153846,0.5613333333333334,0.6526666666666666,0.5084455432383147,2.0
2021-05-04,0.7866082257321328,0.8091620294013123,0.2160931219733607,0.68,0.8299525378897556,0.7998960015874151,0.9285109935431235,0.9858203948304162,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.65,0.628,0.6071428571428572,0.5577777777777778,0.5181818181818182,0.5307692307692308,0.5573333333333333,0.6506666666666666,0.6228148434589974,2.0
2021-05-05,0.7237548484662613,0.7534980978525239,0.3051942808954382,0.48,0.8250581995552482,0.8124035645698111,0.921648534686752,0.9857658287623213,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.59,0.622,0.5914285714285714,0.5811111111111111,0.5281818181818182,0.5176923076923077,0.5406666666666667,0.643,0.5342995787636784,2.0
2021-05-06,0.8620512563493131,0.882713164120657,0.3882430981975367,0.65,0.8434366791248233,0.8371147525468944,0.9198042428460389,0.9881126934797423,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6033333333333334,0.616,0.61,0.5977777777777777,0.5590909090909091,0.5253846153846154,0.5353333333333333,0.6396666666666667,0.7085158182248498,2.0
2021-05-07,0.8867024998021655,0.9123200561639635,0.4840137102859609,0.64,0.8650340295088014,0.8562497826930302,0.9191271008307584,0.9907069118567999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.59,0.612,0.6285714285714286,0.6033333333333334,0.5927272727272728,0.5461538461538461,0.5346666666666667,0.637,0.75317180885913,2.0
2021-05-08,0.8412089023527197,0.8623674666639045,0.3465265090036145,0.67,0.8790610690885984,0.8681294144724708,0.9175173740847979,0.9925365711612888,0.999964573234038,1.0,1.0,1.0,1.0,0.0,0.0,0.6533333333333333,0.624,0.6271428571428571,0.62,0.6081818181818182,0.5738461538461539,0.5426666666666666,0.635,0.7163046337340276,2.0
2021-05-09,0.8345554640826351,0.8556342285884578,0.20006224509144965,0.73,0.8883136310559475,0.8808126137250918,0.9129147778253925,0.9927916047116178,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.68,0.634,0.6371428571428571,0.6444444444444444,0.620909090909091,0.6092307692307692,0.5666666666666667,0.636,0.8027643855182937,2.0
2021-05-10,0.8516123957986294,0.875637859739817,0.25790073105090827,0.72,0.9129867909789027,0.890951575810583,0.909829253677962,0.9938082139847599,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7066666666666667,0.682,0.6528571428571429,0.6488888888888888,0.639090909090909,0.6261538461538462,0.594,0.6366666666666666,0.8110965972804318,2.0
2021-05-11,0.7666006127253202,0.7888342490927253,0.3638355060261047,0.61,0.8945673152105952,0.8909305604582406,0.90226208036307,0.993322744220043,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6866666666666668,0.674,0.6428571428571429,0.6433333333333333,0.6481818181818181,0.6276923076923077,0.6166666666666667,0.6316666666666666,0.6330749931692571,2.0
2021-05-12,0.8177608959463956,0.8390335410890354,0.26185433862998164,0.68,0.8812633902349607,0.8951819121071762,0.8989078607182361,0.9946974194857009,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.67,0.682,0.6714285714285714,0.6511111111111112,0.6481818181818181,0.64,0.6286666666666667,0.6296666666666667,0.6507409371099472,2.0
2021-05-13,0.743949317901226,0.7918986550501271,0.44470792227719913,0.31,0.8624948362365502,0.8927513307551401,0.8915407800262932,0.9949540417225301,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5333333333333333,0.61,0.6228571428571429,0.61,0.6163636363636363,0.6246153846153846,0.61,0.6153333333333333,0.6166487439372857,2.0
2021-05-14,0.853143956007937,0.8752773121798912,0.8187555715224517,0.26,0.8660819286184124,0.8993331570816135,0.8938303335508501,0.9997038117230658,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.41666666666666663,0.516,0.5685714285714285,0.5855555555555556,0.5845454545454545,0.5923076923076923,0.5926666666666667,0.599,0.6498315911166672,2.0
2021-05-15,1.0,1.0,0.5938927380194663,0.27,0.8993774075179786,0.9290488723754089,0.9059996786112896,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28,0.426,0.5114285714285715,0.5433333333333333,0.5472727272727272,0.5623076923076923,0.5766666666666667,0.5816666666666667,0.7353047920475959,2.0
2021-05-16,0.9047078107480319,0.9120977857750583,0.7701758384799832,0.2,0.9302449225925312,0.9354299501357967,0.913641024808919,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24333333333333332,0.344,0.4357142857142857,0.4944444444444444,0.5218181818181818,0.5307692307692308,0.5446666666666666,0.5623333333333334,0.6524189501184128,2.0
2021-05-17,0.8887576037967081,0.8898101773979877,0.47332655391680045,0.27,0.9480875328795074,0.9377565578198738,0.9220419623440972,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24666666666666667,0.262,0.37142857142857144,0.45,0.48727272727272725,0.4992307692307692,0.5186666666666667,0.546,0.6405445454263758,2.0
2021-05-18,0.7984037941830969,0.8171466344829981,0.4854784821983865,0.21,0.9623168265383247,0.9354296553664841,0.9272158042498866,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.22666666666666668,0.242,0.3142857142857143,0.3922222222222222,0.4481818181818182,0.4784615384615385,0.49200000000000005,0.5266666666666666,0.5768291466054702,2.0
2021-05-19,0.8496147068876507,0.8619618781274908,0.3980580208289383,0.23,0.9655954502318886,0.9389491388032097,0.9354947501567226,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2366666666666667,0.23600000000000002,0.25,0.3377777777777778,0.4081818181818182,0.4461538461538461,0.462,0.5096666666666667,0.6389729045013572,2.0
2021-05-20,0.4974330028894865,0.5240180261337458,1.0,0.11,0.8662709333183884,0.9051015250831004,0.931788870990033,0.995360868421934,0.9971044385010078,1.0,1.0,1.0,1.0,0.0,0.0,0.18333333333333332,0.204,0.22142857142857142,0.2822222222222222,0.3518181818181818,0.4053846153846154,0.43733333333333335,0.489,0.38763374913359716,1.0
2021-05-21,0.5773555887716042,0.5810026148321661,0.6549621966699426,0.19,0.8015748798661964,0.8877604379771423,0.9309054641526219,0.9910031926284103,0.995516907034143,1.0,1.0,1.0,1.0,0.0,0.0,0.17666666666666667,0.20199999999999999,0.2114285714285714,0.22777777777777777,0.30363636363636365,0.36846153846153845,0.4066666666666666,0.47100000000000003,0.4059493678542342,2.0
2021-05-22,0.46047169221477574,0.4708700667193003,0.6073154095487071,0.12,0.7169308592414613,0.8535168929993429,0.9215563851997473,0.9835724897624902,0.9915170872194116,1.0,1.0,1.0,1.0,0.0,0.0,0.14,0.172,0.19,0.20666666666666667,0.2590909090909091,0.32153846153846155,0.37200000000000005,0.45333333333333337,0.3844448012883646,1.0
2021-05-23,0.41676732073929995,0.42460802241220824,0.40196002386118196,0.14,0.641506371403392,0.8221471902684121,0.9091449333610396,0.973393189170877,0.9867868464700346,0.9991353895263884,1.0,1.0,1.0,0.0,0.0,0.15,0.158,0.1814285714285714,0.19333333333333333,0.21,0.27692307692307694,0.33666666666666667,0.4396666666666667,0.37186240892619693,1.0
2021-05-24,0.3263535313488943,0.3311569843393105,0.5669535572671667,0.1,0.5380919733653362,0.770815880415599,0.8934513972286994,0.9607960911929394,0.9794610409463151,0.9962046440609015,1.0,1.0,1.0,0.0,0.0,0.12,0.132,0.15714285714285714,0.17444444444444443,0.1909090909090909,0.2376923076923077,0.29466666666666663,0.4306666666666667,0.3341518337494141,1.0
2021-05-25,0.4426553646121247,0.45154008588852645,0.4391904663880914,0.22,0.5272660287831356,0.7143508707177221,0.8809772453929832,0.9494662764967685,0.9741672111887346,0.9948558437060333,1.0,1.0,1.0,0.0,0.0,0.15333333333333335,0.154,0.15857142857142859,0.17666666666666667,0.18727272727272726,0.2023076923076923,0.2613333333333333,0.42766666666666664,0.4244408050244678,1.0
2021-05-26,0.41468127451385023,0.42404454965855604,0.3413600211527486,0.22,0.4951159915328119,0.6647059089403038,0.8665484865459355,0.9369138199388084,0.9688565893083912,0.9934191095376637,1.0,1.0,1.0,0.0,0.0,0.18,0.16,0.15714285714285714,0.1711111111111111,0.18272727272727274,0.1953846153846154,0.23533333333333334,0.426,0.3907122105748933,1.0
2021-05-27,0.4725877148581526,0.4807132939454391,0.29935493364761767,0.27,0.49751053415675145,0.6225434203778613,0.8542847395281756,0.9267578646338546,0.9647820287135743,0.9925046073028974,1.0,1.0,1.0,0.0,0.0,0.2366666666666667,0.19,0.18,0.17777777777777778,0.1890909090909091,0.19615384615384618,0.20800000000000002,0.41833333333333333,0.43452693321011904,2.0
2021-05-28,0.4601343334170059,0.4719168058129609,0.25462229027200495,0.21,0.5060813468224459,0.5882730835523164,0.8417472653285106,0.9183057147008903,0.9599442187905284,0.9907406813946948,1.0,1.0,1.0,0.0,0.0,0.2333333333333333,0.204,0.18285714285714286,0.17555555555555558,0.18363636363636363,0.19153846153846155,0.20133333333333334,0.4056666666666667,0.388949391724178,2.0
2021-05-29,0.39894624228766645,0.4079204511630831,0.41546291009255504,0.18,0.5204281622458418,0.5426155180023116,0.8258039943468297,0.9075790994181135,0.954374721974229,0.9878002428322905,1.0,1.0,1.0,0.0,0.0,0.22,0.22,0.19142857142857142,0.18333333333333332,0.1809090909090909,0.19,0.196,0.3943333333333333,0.2667537146913522,1.0
2021-05-30,0.3638104081221218,0.3768652859507995,0.2106508183095503,0.1,0.5048456881489337,0.5290781111083817,0.8109939210688325,0.8963670096096131,0.9490759476262944,0.9846581122716723,1.0,1.0,1.0,0.0,0.0,0.16333333333333333,0.196,0.18571428571428572,0.1733333333333333,0.1690909090909091,0.17692307692307693,0.18466666666666665,0.3806666666666667,0.280628418689387,1.0
2021-05-31,0.37539865396022265,0.3839164592669277,0.17667212621899644,0.18,0.4970820917886112,0.5086177001550366,0.7908517396878753,0.8849925051998293,0.94349268658811,0.9805867344948341,1.0,1.0,1.0,0.0,0.0,0.15333333333333335,0.188,0.19714285714285715,0.18,0.17545454545454547,0.1746153846153846,0.18333333333333332,0.364,0.29179234756338596,1.0
2021-06-01,0.4389424441413894,0.44798564062181373,0.24670135949759955,0.2,0.4904326295684893,0.5064365556278164,0.7724145741521616,0.8751038898981968,0.9386810790485881,0.9760809553861439,1.0,1.0,1.0,0.0,0.0,0.16,0.174,0.19428571428571428,0.18666666666666668,0.17636363636363636,0.1723076923076923,0.17866666666666667,0.3486666666666667,0.36005265362923783,2.0
2021-06-02,0.4311151330232616,0.4419256058585203,0.19906000117527614,0.23,0.48469743788878006,0.5078901434230833,0.7555580100033599,0.8655505201923269,0.9339184681017422,0.9713839461304983,1.0,1.0,1.0,0.0,0.0,0.2033333333333333,0.17800000000000002,0.19571428571428573,0.2011111111111111,0.18636363636363637,0.18153846153846154,0.18,0.336,0.3257552209410417,2.0
2021-06-03,0.5065816363767327,0.5171436100613244,0.2781269567736406,0.24,0.5059698922722894,0.5261491900740745,0.7422417195403577,0.8562803451175198,0.9293580273935738,0.9681540609401651,1.0,1.0,1.0,0.0,0.0,0.22333333333333333,0.19,0.19142857142857142,0.2033333333333333,0.19545454545454546,0.1853846153846154,0.18066666666666667,0.3213333333333333,0.5450247746137403,2.0
2021-06-04,0.5304618145607571,0.5422723575334905,0.26727720126963356,0.27,0.5389059396702306,0.5350449284253286,0.7292375230267514,0.8479564726725852,0.9254190863362028,0.9661333863156879,1.0,1.0,1.0,0.0,0.0,0.24666666666666667,0.22399999999999998,0.2,0.2088888888888889,0.2109090909090909,0.19692307692307692,0.19133333333333333,0.31433333333333335,0.521000895078691,2.0
2021-06-05,0.4798663205998157,0.49079036878431465,0.2518648593424817,0.24,0.5595523422030584,0.5416488751141472,0.7176332967030439,0.8380383212923063,0.9209704809705132,0.9637012933370553,1.0,1.0,1.0,0.0,0.0,0.25,0.23600000000000002,0.20857142857142857,0.20555555555555557,0.21272727272727274,0.2046153846153846,0.19466666666666665,0.30066666666666664,0.5661289405195303,2.0
2021-06-06,0.4507529593167424,0.45870373556740984,0.17997892094738432,0.17,0.5618865060479508,0.5394367793925503,0.702613878453126,0.8285328847836606,0.9165555787410335,0.961601437881411,1.0,1.0,1.0,0.0,0.0,0.22666666666666668,0.23,0.21857142857142858,0.2011111111111111,0.20818181818181816,0.21,0.198,0.285,0.5782342350208226,2.0
2021-06-07,0.45822170921569333,0.46957332181728,0.10326212564916525,0.15,0.5672436974293422,0.5392430099773295,0.6910300622555563,0.8187288085197757,0.9126117712683507,0.959543174930843,1.0,1.0,1.0,0.0,0.0,0.18666666666666668,0.214,0.21428571428571427,0.19777777777777777,0.19727272727272727,0.2046153846153846,0.19866666666666666,0.26766666666666666,0.6811131387726655,2.0
2021-06-08,0.3974723401164316,0.41283986133226075,0.1623569374870401,0.13,0.5456799493039489,0.5390936878252744,0.6722169864842161,0.8101805127214321,0.9091118181598716,0.956091647849731,1.0,1.0,1.0,0.0,0.0,0.15,0.192,0.20428571428571426,0.2011111111111111,0.19,0.1976923076923077,0.20066666666666666,0.24766666666666665,0.5087601086165026,2.0
2021-06-09,0.407491533579216,0.41896716252809546,0.21832485863622,0.14,0.521376794056126,0.5435190559295758,0.6466244501944353,0.8032361453237076,0.9060018988902028,0.9528582473486555,1.0,1.0,1.0,0.0,0.0,0.14,0.166,0.19142857142857142,0.19666666666666668,0.18636363636363637,0.1876923076923077,0.19533333333333336,0.22833333333333333,0.5443126991046991,2.0
2021-06-10,0.44135751523634353,0.45479902664033345,0.18657138331997675,0.21,0.5137661301811923,0.5502013984249425,0.6266107121218014,0.7968353995322859,0.9021776684367049,0.949492793169639,1.0,1.0,1.0,0.0,0.0,0.16,0.16,0.18714285714285717,0.19777777777777777,0.19636363636363638,0.1876923076923077,0.19466666666666665,0.215,0.5199153280042698,2.0
2021-06-11,0.42547942711008013,0.44030244359370163,0.18309211769174957,0.21,0.5087712113115546,0.5488374499109204,0.6066000891162969,0.7908292330476914,0.8982923692784158,0.9457432676663865,1.0,1.0,1.0,0.0,0.0,0.18666666666666668,0.168,0.17857142857142858,0.19555555555555557,0.1990909090909091,0.19,0.19066666666666665,0.19933333333333333,0.5137438802601612,2.0
2021-06-12,0.3900435559018937,0.40179098649637424,0.12232896755882279,0.28,0.49529686424761743,0.5446764571369409,0.5889615661080988,0.7843807422535355,0.8940268261466536,0.9413578626667946,1.0,1.0,1.0,0.0,0.0,0.2333333333333333,0.19399999999999998,0.18428571428571427,0.2,0.20636363636363636,0.20384615384615384,0.19533333333333336,0.19833333333333333,0.542536711381456,2.0
