date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2020-02-13,1.0,1.0,1.0,1.0,1.0,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,1.0,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,1.0,1.0,0.0,0.0,1.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.5844619502400377,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.2869503802924776,0.0,0.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433333333333333,0.528,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,1.0,1.0,1.0,8.631277900323788e-06,0.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366666666666666,0.5379999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.17478910664701525,0.17573235225846198,0.5817491504293527,1.0,0.0,0.56,0.9861100166338129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.544,0.5328571428571428,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.8998990070423215,1.8480296411377176e-05,0.0,0.52,0.9774884801627753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366666666666666,0.5379999999999999,0.5385714285714286,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.1384611410418822,0.1366794327142043,0.06997912418480795,1.3688500499068847e-05,0.0,0.56,0.9746047194527404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5466666666666666,0.546,0.5428571428571428,0.5344444444444444,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,1.897178168053918e-05,0.0,0.55,0.9606675080900519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433333333333333,0.544,0.5428571428571428,0.5422222222222222,0.0,0.0,0.0,0.0
2020-02-24,0.4885512603169379,0.4714894213044575,0.6958314570646019,1.0,0.0,0.55,0.9378987416079969,0.9971400690505696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533333333333333,0.5479999999999999,0.5471428571428572,0.5444444444444444,0.5372727272727272,0.0,0.0,0.0
2020-02-25,0.04301043917815814,0.021323951581185618,0.20272041021559628,2.996987255649997e-05,0.0,0.56,0.9205310566773663,0.9810565282263539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533333333333333,0.5479999999999999,0.5471428571428572,0.5455555555555556,0.5445454545454546,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,2.4817959410706313e-05,0.0,0.61,0.8853540176158494,0.9585201006550095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733333333333334,0.5660000000000001,0.5585714285714285,0.5555555555555556,0.5518181818181818,0.5446153846153846,0.0,0.0
2020-02-27,0.0,0.0,0.1518942089107011,2.448908269477977e-05,0.0,0.73,0.8273861588527338,0.9272090797329624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.6,0.5828571428571429,0.5744444444444444,0.5681818181818182,0.5638461538461539,0.0,0.0
2020-02-28,0.07858612459854246,0.08883922367481666,0.04307749228751065,3.089389652531564e-05,0.0,0.74,0.790554229678938,0.9010859685438906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933333333333332,0.638,0.6142857142857143,0.5977777777777777,0.5881818181818183,0.58,0.57,0.0
2020-02-29,0.0710049748410517,0.05055925096487353,0.0,1.6014154693320243e-05,0.0,0.73,0.7313035609242319,0.8588831105929068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.674,0.6385714285714286,0.6166666666666667,0.6036363636363636,0.5938461538461539,0.5866666666666667,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.76,0.6788407309940403,0.8229520255908184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7433333333333333,0.7140000000000001,0.6685714285714286,0.6433333333333333,0.6245454545454545,0.6123076923076923,0.602,0.0
2020-03-02,0.010096919301069271,0.0005161165962025906,0.05397078297245228,0.0,0.0,0.75,0.6551047917780651,0.792638526765359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7466666666666667,0.742,0.6971428571428571,0.6644444444444444,0.6418181818181818,0.6269230769230769,0.6153333333333333,0.0
2020-03-03,0.16892471503077472,0.13814390039992622,0.3695131939445072,0.0,0.0,0.61,0.664385917775435,0.7675869123391069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7066666666666667,0.718,0.7042857142857143,0.6711111111111111,0.65,0.6330769230769231,0.6213333333333333,0.0
2020-03-04,0.1928334052656651,0.18986620352834493,0.2590953081890489,1.4303209720784752e-06,0.0,0.7,0.6690017145460856,0.7510101966422077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866666666666668,0.71,0.7171428571428571,0.6877777777777777,0.6627272727272726,0.6438461538461538,0.6306666666666667,0.0
