date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2021-02-01,0.8287630075468888,0.0011600227943752523,0.0014298067402300136,1.0,0.11973293480581487,0.77,0.8739677379959809,0.9374129594401194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.726,0.7314285714285714,0.7288888888888888,0.7,0.71,0.7213333333333334,0.8046666666666666,0.0
2021-02-02,0.9639104402587791,0.0012923245095669336,0.0010771162666244694,0.0008928232391662175,0.11973293480581487,0.76,0.9234793742652407,0.950859843528222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.768,0.7385714285714287,0.7355555555555555,0.7327272727272727,0.7084615384615384,0.7193333333333334,0.799,0.0
2021-02-03,0.9225402844447026,0.0013008189356331747,0.0013406932345094444,6.682401039351517e-05,0.11973293480581487,0.78,0.940627078987393,0.9571626731729054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.77,0.7385714285714287,0.74,0.7363636363636364,0.7107692307692308,0.718,0.7936666666666666,0.0
2021-02-04,0.9654661438619672,0.0013399293309946756,0.0012853857323524192,0.0009015742343050213,0.11973293480581487,0.8,0.967324971851564,0.9687596217050309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.778,0.7742857142857144,0.75,0.7454545454545455,0.7415384615384616,0.7193333333333334,0.7893333333333333,0.0
2021-02-05,0.9608375404370145,0.001351061033547184,0.0013067291819408083,1.0,0.11973293480581487,0.81,0.9927181528501715,0.9849632129219767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7966666666666667,0.784,0.78,0.7533333333333333,0.7518181818181818,0.7469230769230769,0.7233333333333333,0.7846666666666667,0.0
2021-02-06,1.0,0.0018474957202757037,0.0034755174885191093,7.482240657629334e-05,0.11973293480581487,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8166666666666668,0.7979999999999999,0.7914285714285714,0.7855555555555556,0.7636363636363636,0.7576923076923078,0.7526666666666667,0.7823333333333333,0.0
2021-02-07,0.9916184084588581,0.0018414663460186843,0.003223379349233322,0.0009169229778155727,0.11973293480581487,0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8366666666666667,0.818,0.8028571428571429,0.7955555555555556,0.770909090909091,0.7669230769230769,0.7606666666666666,0.78,0.0
2021-02-08,1.0,0.002081067836033282,0.00375519289875439,0.0009284655224522542,0.11973293480581487,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8433333333333333,0.828,0.8114285714285714,0.8033333333333332,0.7963636363636364,0.7761538461538461,0.7693333333333334,0.7766666666666667,0.0
2021-02-09,1.0,0.002196195253752419,0.0033566910681229723,8.823916432671575e-05,0.11973293480581487,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.858,0.8385714285714286,0.8222222222222223,0.8127272727272726,0.7892307692307692,0.7833333333333333,0.777,0.0
2021-02-10,1.0,0.0023496629687847393,0.0028036849148519592,1.0,0.11973293480581487,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.88,0.8585714285714287,0.8388888888888889,0.8272727272727274,0.8176923076923077,0.7973333333333333,0.7776666666666666,0.0
