date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2021-01-02,0.9625829537991977,0.9781191405517885,0.25653993653413387,0.0011612661523284025,0.9979532979812076,0.73,0.9417156711410232,0.9390076413397701,0.9822494956009644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.75,0.76,0.7566666666666667,0.7554545454545455,0.7469230769230769,0.7440000000000001,0.7203333333333333
2021-01-03,0.9007873683566515,0.9329984101998551,0.2622072403918638,0.0011660610498070555,0.9979532979812076,0.65,0.9504635633296181,0.9505426520477007,0.9848856475401002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033333333333333,0.728,0.74,0.7466666666666667,0.7454545454545455,0.7430769230769231,0.7393333333333334,0.72
2021-01-04,1.0,1.0,0.3348282391474102,7.0132527276218e-06,0.9979532979812076,0.55,0.9830889090187442,0.9653924009259913,0.9887562224695587,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6433333333333333,0.68,0.7071428571428571,0.7244444444444444,0.7281818181818182,0.7315384615384616,0.7273333333333334,0.7166666666666667
2021-01-05,1.0,1.0,0.6941452299123508,7.5531558928588385e-06,0.9979532979812076,0.37,1.0,0.9999554815780098,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233333333333333,0.606,0.6514285714285714,0.6777777777777777,0.6945454545454546,0.7015384615384616,0.7053333333333334,0.7090000000000001
2021-01-06,1.0,1.0,0.680038398359944,0.0011831795100377869,0.9979532979812076,0.31,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.522,0.5828571428571429,0.6255555555555555,0.6545454545454545,0.6684615384615384,0.6793333333333333,0.7013333333333334
2021-01-07,0.9488136962478496,0.9677210152789038,0.37918330442707704,0.0011868825174561949,0.9979532979812076,0.27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.43,0.5157142857142857,0.5711111111111111,0.6072727272727273,0.6323076923076923,0.6466666666666667,0.6886666666666666
2021-01-08,0.95394015208319,0.9674954858189059,0.44653814463297753,0.0011902023724678099,0.9979532979812076,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.4,0.4828571428571429,0.5388888888888889,0.5818181818181818,0.6130769230769231,0.6306666666666667,0.6806666666666666
2021-01-09,0.9062165528221265,0.9287163667212864,0.46870703723802776,0.0011932422402259615,0.9979532979812076,0.59,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45333333333333337,0.408,0.46285714285714286,0.5222222222222223,0.5663636363636363,0.5976923076923076,0.6206666666666667,0.6763333333333335
2021-01-10,0.9882708448086458,1.0,0.40687274130549816,8.375689203216547e-06,0.9979532979812076,0.52,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366666666666666,0.43799999999999994,0.4442857142857143,0.4988888888888889,0.5418181818181818,0.5776923076923076,0.6053333333333333,0.6696666666666666
2021-01-11,1.0,1.0,0.5524709139187675,8.586703010564141e-06,0.9979532979812076,0.51,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.54,0.478,0.43857142857142856,0.47444444444444445,0.520909090909091,0.5584615384615385,0.5866666666666667,0.6613333333333334
2021-01-12,0.877453804509238,0.8971723239730982,0.6004066670579983,8.844933590524253e-06,0.9979532979812076,0.68,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57,0.56,0.4828571428571429,0.4777777777777778,0.5163636363636364,0.55,0.58,0.6593333333333333
